0,1,2,3,4
"Inflection (stem in -e-, front unrounded harmony)",,,,
,singular,plural,,
nominative,rím,rímek,,
accusative,rímet,rímeket,,
dative,rímnek,rímeknek,,
instrumental,rímmel,rímekkel,,
causal-final,rímért,rímekért,,
translative,rímmé,rímekké,,
terminative,rímig,rímekig,,
essive-formal,rímként,rímekként,,
essive-modal,—,—,,
inessive,rímben,rímekben,,
superessive,rímen,rímeken,,
adessive,rímnél,rímeknél,,
illative,rímbe,rímekbe,,
sublative,rímre,rímekre,,
allative,rímhez,rímekhez,,
elative,rímből,rímekből,,
delative,rímről,rímekről,,
ablative,rímtől,rímektől,,
Possessive forms of rím,,,,
possessor,single possession,multiple possessions,,
1st person sing.,rímem,rímeim,,
2nd person sing.,rímed,rímeid,,
3rd person sing.,ríme,rímei,,
1st person plural,rímünk,rímeink,,
2nd person plural,rímetek,rímeitek,,
3rd person plural,rímük,rímeik,,
betűrím  bokorrím  félrím  kecskerím,,keresztrím  kínrím  páros rím  rímel,,rímképlet  rímszótár  sorrím  végrím
