0,1,2
"Inflection (stem in -a-, back harmony)",,
,singular,plural
nominative,gonosz,gonoszak
accusative,gonoszat,gonoszakat
dative,gonosznak,gonoszaknak
instrumental,gonosszal,gonoszakkal
causal-final,gonoszért,gonoszakért
translative,gonosszá,gonoszakká
terminative,gonoszig,gonoszakig
essive-formal,gonoszként,gonoszakként
essive-modal,—,—
inessive,gonoszban,gonoszakban
superessive,gonoszon,gonoszakon
adessive,gonosznál,gonoszaknál
illative,gonoszba,gonoszakba
sublative,gonoszra,gonoszakra
allative,gonoszhoz,gonoszakhoz
elative,gonoszból,gonoszakból
delative,gonoszról,gonoszakról
ablative,gonosztól,gonoszaktól
"Inflection (stem in -o-, back harmony)",,
,singular,plural
nominative,gonosz,gonoszok
accusative,gonoszt,gonoszokat
dative,gonosznak,gonoszoknak
instrumental,gonosszal,gonoszokkal
causal-final,gonoszért,gonoszokért
translative,gonosszá,gonoszokká
terminative,gonoszig,gonoszokig
essive-formal,gonoszként,gonoszokként
essive-modal,—,—
inessive,gonoszban,gonoszokban
superessive,gonoszon,gonoszokon
adessive,gonosznál,gonoszoknál
illative,gonoszba,gonoszokba
sublative,gonoszra,gonoszokra
allative,gonoszhoz,gonoszokhoz
elative,gonoszból,gonoszokból
delative,gonoszról,gonoszokról
ablative,gonosztól,gonoszoktól
Possessive forms of gonosz,,
possessor,single possession,multiple possessions
1st person sing.,gonoszom,gonoszaim
2nd person sing.,gonoszod,gonoszaid
3rd person sing.,gonosza,gonoszai
1st person plural,gonoszunk,gonoszaink
2nd person plural,gonoszotok,gonoszaitok
3rd person plural,gonoszuk,gonoszaik
