0,1,2
"Inflection (plural in -ak, back harmony)",,
,singular,plural
nominative,ottani,ottaniak
accusative,ottanit,ottaniakat
dative,ottaninak,ottaniaknak
instrumental,ottanival,ottaniakkal
causal-final,ottaniért,ottaniakért
translative,ottanivá,ottaniakká
terminative,ottaniig,ottaniakig
essive-formal,ottaniként,ottaniakként
essive-modal,—,—
inessive,ottaniban,ottaniakban
superessive,ottanin,ottaniakon
adessive,ottaninál,ottaniaknál
illative,ottaniba,ottaniakba
sublative,ottanira,ottaniakra
allative,ottanihoz,ottaniakhoz
elative,ottaniból,ottaniakból
delative,ottaniról,ottaniakról
ablative,ottanitól,ottaniaktól
"Inflection (plural in -ak, back harmony)",,
,singular,plural
nominative,—,ottaniak
accusative,—,ottaniakat
dative,—,ottaniaknak
instrumental,—,ottaniakkal
causal-final,—,ottaniakért
translative,—,ottaniakká
terminative,—,ottaniakig
essive-formal,—,ottaniakként
essive-modal,—,—
inessive,—,ottaniakban
superessive,—,ottaniakon
adessive,—,ottaniaknál
illative,—,ottaniakba
sublative,—,ottaniakra
allative,—,ottaniakhoz
elative,—,ottaniakból
delative,—,ottaniakról
ablative,—,ottaniaktól
