0,1,2,3,4,5,6,7
Personal forms,,,,,,,
,Indicative,Conditional,Imperative,,,,
Present,Imperfect,Preterite,Future,Present,Imperfect,,
1s,doujan,doujen,doujis,doujin,doujfen,doujjen,-
2s,doujez,doujes,doujjout,douji,doujfes,doujjes,douj
3s,douj,douje,doujas,doujo,doujfe,doujje,doujet
1p,doujomp,doujemp,doujjomp,doujimp,doujfemp,doujjemp,doujomp
2p,doujit,doujec'h,doujjoc'h,doujot,doujfec'h,doujjec'h,doujit
3p,doujont,doujent,doujjont,doujint,doujfent,doujjent,doujent
0,doujer,doujed,doujjod,doujor,doujfed,doujjed,-
Impersonal forms,Mutated forms,,,,,,
"Infinitive: doujañ, douja Present participle: o toujañ Past participle: doujet (auxiliary verb: kaout)",Soft mutation after a: a zouj- Mixed mutation after e: e touj- Soft mutation after ne/na: ne/na zouj-,,,,,,
Breton consonant mutation,,,,,,,
unmutated,soft,aspirate,hard,mixed,,,
doujañ,zoujañ,unchanged,toujañ,toujañ,,,
