0,1,2
PIE root,,
*ǵenh₁-,,
,singular,plural
nominative,kuningas,kuningad
accusative,kuninga,kuningad
genitive,kuninga,kuningate
partitive,kuningat,kuningaid
illative,kuningasse,kuningatessekuningaisse
inessive,kuningas,kuningateskuningais
elative,kuningast,kuningatestkuningaist
allative,kuningale,kuningatelekuningaile
adessive,kuningal,kuningatelkuningail
ablative,kuningalt,kuningateltkuningailt
translative,kuningaks,kuningatekskuningaiks
terminative,kuningani,kuningateni
essive,kuningana,kuningatena
abessive,kuningata,kuningateta
comitative,kuningaga,kuningatega
