0,1,2,3
PIE root,,,
*gel-,,,
blákaldur  ískaldur  kaldi bakki,,kalt stríð  vera kalt,
kalt á milli,,vera kalt til,
singular,masculine,feminine,neuter
nominative,kaldur,köld,kalt
accusative,kaldan,kalda,kalt
dative,köldum,kaldri,köldu
genitive,kalds,kaldrar,kalds
plural,masculine,feminine,neuter
nominative,kaldir,kaldar,köld
accusative,kalda,kaldar,köld
dative,köldum,köldum,köldum
genitive,kaldra,kaldra,kaldra
singular,masculine,feminine,neuter
nominative,kaldi,kalda,kalda
accusative,kalda,köldu,kalda
dative,kalda,köldu,kalda
genitive,kalda,köldu,kalda
plural,masculine,feminine,neuter
nominative,köldu,köldu,köldu
accusative,köldu,köldu,köldu
dative,köldu,köldu,köldu
genitive,köldu,köldu,köldu
singular,masculine,feminine,neuter
nominative,kaldari,kaldari,kaldara
accusative,kaldari,kaldari,kaldara
dative,kaldari,kaldari,kaldara
genitive,kaldari,kaldari,kaldara
plural,masculine,feminine,neuter
nominative,kaldari,kaldari,kaldari
accusative,kaldari,kaldari,kaldari
dative,kaldari,kaldari,kaldari
genitive,kaldari,kaldari,kaldari
singular,masculine,feminine,neuter
nominative,kaldastur,köldust,kaldast
accusative,kaldastan,kaldasta,kaldast
dative,köldustum,kaldastri,köldustu
genitive,kaldasts,kaldastrar,kaldasts
plural,masculine,feminine,neuter
nominative,kaldastir,kaldastar,köldust
accusative,kaldasta,kaldastar,köldust
dative,köldustum,köldustum,köldustum
genitive,kaldastra,kaldastra,kaldastra
singular,masculine,feminine,neuter
nominative,kaldasti,kaldasta,kaldasta
accusative,kaldasta,köldustu,kaldasta
dative,kaldasta,köldustu,kaldasta
genitive,kaldasta,köldustu,kaldasta
plural,masculine,feminine,neuter
nominative,köldustu,köldustu,köldustu
accusative,köldustu,köldustu,köldustu
dative,köldustu,köldustu,köldustu
genitive,köldustu,köldustu,köldustu
