0,1,2,3
PIE root,,,
*ǵʰelh₃-,,,
singular,masculine,feminine,neuter
nominative,gullinn,gullin,gullið
accusative,gullinn,gullna,gullið
dative,gullnum,gullinni,gullnu
genitive,gullins,gullinnar,gullins
plural,masculine,feminine,neuter
nominative,gullnir,gullnar,gullin
accusative,gullna,gullnar,gullin
dative,gullnum,gullnum,gullnum
genitive,gullinna,gullinna,gullinna
singular,masculine,feminine,neuter
nominative,gullni,gullna,gullna
accusative,gullna,gullnu,gullna
dative,gullna,gullnu,gullna
genitive,gullna,gullnu,gullna
plural,masculine,feminine,neuter
nominative,gullnu,gullnu,gullnu
accusative,gullnu,gullnu,gullnu
dative,gullnu,gullnu,gullnu
genitive,gullnu,gullnu,gullnu
