0,1,2,3,4,5,6,7
PIE root,,,,,,,
*dʰeh₁(y)-,,,,,,,
Conjugation of fello (first conjugation),,,,,,,
indicative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,fellō,fellās,fellat,fellāmus,fellātis,fellant
imperfect,fellābam,fellābās,fellābat,fellābāmus,fellābātis,fellābant,
future,fellābō,fellābis,fellābit,fellābimus,fellābitis,fellābunt,
perfect,fellāvī,fellāvistī,fellāvit,fellāvimus,fellāvistis,"fellāvērunt, fellāvēre",
pluperfect,fellāveram,fellāverās,fellāverat,fellāverāmus,fellāverātis,fellāverant,
future perfect,fellāverō,fellāveris,fellāverit,fellāverimus,fellāveritis,fellāverint,
passive,present,fellor,"fellāris, fellāre",fellātur,fellāmur,fellāminī,fellantur
imperfect,fellābar,"fellābāris, fellābāre",fellābātur,fellābāmur,fellābāminī,fellābantur,
future,fellābor,"fellāberis, fellābere",fellābitur,fellābimur,fellābiminī,fellābuntur,
perfect,fellātus + present active indicative of sum,,,,,,
pluperfect,fellātus + imperfect active indicative of sum,,,,,,
future perfect,fellātus + future active indicative of sum,,,,,,
subjunctive,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,fellem,fellēs,fellet,fellēmus,fellētis,fellent
imperfect,fellārem,fellārēs,fellāret,fellārēmus,fellārētis,fellārent,
perfect,fellāverim,fellāverīs,fellāverit,fellāverīmus,fellāverītis,fellāverint,
pluperfect,fellāvissem,fellāvissēs,fellāvisset,fellāvissēmus,fellāvissētis,fellāvissent,
passive,present,feller,"fellēris, fellēre",fellētur,fellēmur,fellēminī,fellentur
imperfect,fellārer,"fellārēris, fellārēre",fellārētur,fellārēmur,fellārēminī,fellārentur,
perfect,fellātus + present active subjunctive of sum,,,,,,
pluperfect,fellātus + imperfect active subjunctive of sum,,,,,,
imperative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,—,fellā,—,—,fellāte,—
future,—,fellātō,fellātō,—,fellātōte,fellantō,
passive,present,—,fellāre,—,—,fellāminī,—
future,—,fellātor,fellātor,—,—,fellantor,
non-finite forms,active,passive,,,,,
present,perfect,future,present,perfect,future,,
infinitives,fellāre,fellāvisse,fellātūrus esse,fellārī,fellātus esse,fellātum īrī,
participles,fellāns,—,fellātūrus,—,fellātus,fellandus,
verbal nouns,gerund,supine,,,,,
nominative,genitive,dative/ablative,accusative,accusative,ablative,,
fellāre,fellandī,fellandō,fellandum,fellātum,fellātū,,
Case,Singular,Plural,,,,,
nominative,fellō,fellōnēs,,,,,
genitive,fellōnis,fellōnum,,,,,
dative,fellōnī,fellōnibus,,,,,
accusative,fellōnem,fellōnēs,,,,,
ablative,fellōne,fellōnibus,,,,,
vocative,fellō,fellōnēs,,,,,
