0,1,2,3,4,5,6,7
"Conjugation of gradior (third conjugation iō-variant, deponent)",,,,,,,
indicative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,gradior,"graderis, gradere",graditur,gradimur,gradiminī,gradiuntur
imperfect,gradiēbar,"gradiēbāris, gradiēbāre",gradiēbātur,gradiēbāmur,gradiēbāminī,gradiēbantur,
future,gradiar,"gradiēris, gradiēre",gradiētur,gradiēmur,gradiēminī,gradientur,
perfect,gressus + present active indicative of sum,,,,,,
pluperfect,gressus + imperfect active indicative of sum,,,,,,
future perfect,gressus + future active indicative of sum,,,,,,
subjunctive,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,gradiar,"gradiāris, gradiāre",gradiātur,gradiāmur,gradiāminī,gradiantur
imperfect,graderer,"graderēris, graderēre",graderētur,graderēmur,graderēminī,graderentur,
perfect,gressus + present active subjunctive of sum,,,,,,
pluperfect,gressus + imperfect active subjunctive of sum,,,,,,
imperative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,—,gradere,—,—,gradiminī,—
future,—,graditor,graditor,—,—,gradiuntor,
non-finite forms,active,passive,,,,,
present,perfect,future,present,perfect,future,,
infinitives,gradī,gressus esse,gressūrus esse,—,—,gressum īrī,
participles,gradiēns,gressus,gressūrus,—,—,gradiendus,
verbal nouns,gerund,supine,,,,,
nominative,genitive,dative/ablative,accusative,accusative,ablative,,
gradī,gradiendī,gradiendō,gradiendum,gressum,gressū,,
aggredior  antegredior  congredior  dēgredior,,dīgredior  ēgredior  ingredior  prōgredior,,regredior  retrōgradior  supergredior  trānsgredior,,,
