0,1,2,3,4,5,6,7
"Conjugation of grandesco (third conjugation, defective, active only)",,,,,,,
indicative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,grandēscō,grandēscis,grandēscit,grandēscimus,grandēscitis,grandēscunt
imperfect,grandēscēbam,grandēscēbās,grandēscēbat,grandēscēbāmus,grandēscēbātis,grandēscēbant,
future,grandēscam,grandēscēs,grandēscet,grandēscēmus,grandēscētis,grandēscent,
subjunctive,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,grandēscam,grandēscās,grandēscat,grandēscāmus,grandēscātis,grandēscant
imperfect,grandēscerem,grandēscerēs,grandēsceret,grandēscerēmus,grandēscerētis,grandēscerent,
imperative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,—,grandēsce,—,—,grandēscite,—
future,—,grandēscitō,grandēscitō,—,grandēscitōte,grandēscuntō,
non-finite forms,active,passive,,,,,
present,perfect,future,present,perfect,future,,
infinitives,grandēscere,—,—,—,—,—,
participles,grandēscēns,—,—,—,—,—,
verbal nouns,gerund,supine,,,,,
nominative,genitive,dative/ablative,accusative,accusative,ablative,,
grandēscere,grandēscendī,grandēscendō,grandēscendum,—,—,,
