0,1,2,3,4,5,6,7
Conjugation of rado (third conjugation),,,,,,,
indicative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,rādō,rādis,rādit,rādimus,rāditis,rādunt
imperfect,rādēbam,rādēbās,rādēbat,rādēbāmus,rādēbātis,rādēbant,
future,rādam,rādēs,rādet,rādēmus,rādētis,rādent,
perfect,rāsī,rāsistī,rāsit,rāsimus,rāsistis,"rāsērunt, rāsēre",
pluperfect,rāseram,rāserās,rāserat,rāserāmus,rāserātis,rāserant,
future perfect,rāserō,rāseris,rāserit,rāserimus,rāseritis,rāserint,
passive,present,rādor,"rāderis, rādere",rāditur,rādimur,rādiminī,rāduntur
imperfect,rādēbar,"rādēbāris, rādēbāre",rādēbātur,rādēbāmur,rādēbāminī,rādēbantur,
future,rādar,"rādēris, rādēre",rādētur,rādēmur,rādēminī,rādentur,
perfect,rāsus + present active indicative of sum,,,,,,
pluperfect,rāsus + imperfect active indicative of sum,,,,,,
future perfect,rāsus + future active indicative of sum,,,,,,
subjunctive,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,rādam,rādās,rādat,rādāmus,rādātis,rādant
imperfect,rāderem,rāderēs,rāderet,rāderēmus,rāderētis,rāderent,
perfect,rāserim,rāserīs,rāserit,rāserīmus,rāserītis,rāserint,
pluperfect,rāsissem,rāsissēs,rāsisset,rāsissēmus,rāsissētis,rāsissent,
passive,present,rādar,"rādāris, rādāre",rādātur,rādāmur,rādāminī,rādantur
imperfect,rāderer,"rāderēris, rāderēre",rāderētur,rāderēmur,rāderēminī,rāderentur,
perfect,rāsus + present active subjunctive of sum,,,,,,
pluperfect,rāsus + imperfect active subjunctive of sum,,,,,,
imperative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,—,rāde,—,—,rādite,—
future,—,rāditō,rāditō,—,rāditōte,rāduntō,
passive,present,—,rādere,—,—,rādiminī,—
future,—,rāditor,rāditor,—,—,rāduntor,
non-finite forms,active,passive,,,,,
present,perfect,future,present,perfect,future,,
infinitives,rādere,rāsisse,rāsūrus esse,rādī,rāsus esse,rāsum īrī,
participles,rādēns,—,rāsūrus,—,rāsus,rādendus,
verbal nouns,gerund,supine,,,,,
nominative,genitive,dative/ablative,accusative,accusative,ablative,,
rādere,rādendī,rādendō,rādendum,rāsum,rāsū,,
abrādō  adrādō  corrādō  dērādō  ērādō,,interrādō  irrādō  rādula  rallum  rāmentum,,rāsāmen  rāsilis  rāsiō  rāsitō  rāstrum,,rāsūra  rāsus  subrādō / surrādō,
"Aromanian: rad, arad  English: abrasion, erase  French: raser  Friulian: radâ  German: radieren  Italian: radere, rasare  Occitan: rasar",,"Old French: rere  Portuguese: raer, rer, rascar, rasar  Romanian: rade  Sardinian: rasai, arrasai, rasare  Spanish: raer, rascar  Venetian: raxar",,,,,
