0,1,2,3,4,5,6,7
PIE root,,,,,,,
*h₁eǵ-,,,,,,,
"Conjugation of aio (third conjugation iō-variant, irregular, active only, highly defective)",,,,,,,
indicative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,"āiō, aiiō","āis, ais",ait,—,—,"āiunt, aiiunt"
imperfect,"aiēbam, āībam","aiēbās, āībās","aiēbat, āībat","aiēbāmus, āībāmus","aiēbātis, āībātis","aiēbant, āībant",
perfect,—,aistī,ait,—,—,—,
subjunctive,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,—,āiās,āiat,—,—,āiant
imperative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,—,aï,—,—,—,—
future,—,—,—,—,—,—,
non-finite forms,active,passive,,,,,
present,perfect,future,present,perfect,future,,
infinitives,āiere,—,—,—,—,—,
participles,aiēns,—,—,—,—,—,
