0,1,2,3,4,5,6,7
PIE roots,,,,,,,
*dʰewh₂-,,,,,,,
*h₂eǵ-,,,,,,,
Conjugation of fumigo (first conjugation),,,,,,,
indicative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,fūmigō,fūmigās,fūmigat,fūmigāmus,fūmigātis,fūmigant
imperfect,fūmigābam,fūmigābās,fūmigābat,fūmigābāmus,fūmigābātis,fūmigābant,
future,fūmigābō,fūmigābis,fūmigābit,fūmigābimus,fūmigābitis,fūmigābunt,
perfect,fūmigāvī,fūmigāvistī,fūmigāvit,fūmigāvimus,fūmigāvistis,"fūmigāvērunt, fūmigāvēre",
pluperfect,fūmigāveram,fūmigāverās,fūmigāverat,fūmigāverāmus,fūmigāverātis,fūmigāverant,
future perfect,fūmigāverō,fūmigāveris,fūmigāverit,fūmigāverimus,fūmigāveritis,fūmigāverint,
passive,present,fūmigor,"fūmigāris, fūmigāre",fūmigātur,fūmigāmur,fūmigāminī,fūmigantur
imperfect,fūmigābar,"fūmigābāris, fūmigābāre",fūmigābātur,fūmigābāmur,fūmigābāminī,fūmigābantur,
future,fūmigābor,"fūmigāberis, fūmigābere",fūmigābitur,fūmigābimur,fūmigābiminī,fūmigābuntur,
perfect,fūmigātus + present active indicative of sum,,,,,,
pluperfect,fūmigātus + imperfect active indicative of sum,,,,,,
future perfect,fūmigātus + future active indicative of sum,,,,,,
subjunctive,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,fūmigem,fūmigēs,fūmiget,fūmigēmus,fūmigētis,fūmigent
imperfect,fūmigārem,fūmigārēs,fūmigāret,fūmigārēmus,fūmigārētis,fūmigārent,
perfect,fūmigāverim,fūmigāverīs,fūmigāverit,fūmigāverīmus,fūmigāverītis,fūmigāverint,
pluperfect,fūmigāvissem,fūmigāvissēs,fūmigāvisset,fūmigāvissēmus,fūmigāvissētis,fūmigāvissent,
passive,present,fūmiger,"fūmigēris, fūmigēre",fūmigētur,fūmigēmur,fūmigēminī,fūmigentur
imperfect,fūmigārer,"fūmigārēris, fūmigārēre",fūmigārētur,fūmigārēmur,fūmigārēminī,fūmigārentur,
perfect,fūmigātus + present active subjunctive of sum,,,,,,
pluperfect,fūmigātus + imperfect active subjunctive of sum,,,,,,
imperative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,—,fūmigā,—,—,fūmigāte,—
future,—,fūmigātō,fūmigātō,—,fūmigātōte,fūmigantō,
passive,present,—,fūmigāre,—,—,fūmigāminī,—
future,—,fūmigātor,fūmigātor,—,—,fūmigantor,
non-finite forms,active,passive,,,,,
present,perfect,future,present,perfect,future,,
infinitives,fūmigāre,fūmigāvisse,fūmigātūrus esse,fūmigārī,fūmigātus esse,fūmigātum īrī,
participles,fūmigāns,—,fūmigātūrus,—,fūmigātus,fūmigandus,
verbal nouns,gerund,supine,,,,,
nominative,genitive,dative/ablative,accusative,accusative,ablative,,
fūmigāre,fūmigandī,fūmigandō,fūmigandum,fūmigātum,fūmigātū,,
"Aromanian: fumig, fumigari  English: fumigate  French: fumiger  Galician: fumegar",,"Italian: affumicare, fumigare  Portuguese: fumegar, fumigar  Romanian: fumega, fumegare  Spanish: fumigar, humear",,,,,
