0,1,2
Audio,,(file)
"Inflection of vergeven (strong class 5, prefixed)",,
infinitive,vergeven,
past singular,vergaf,
past participle,vergeven,
infinitive,vergeven,
gerund,vergeven n,
verbal noun,—,
,present tense,past tense
1st person singular,vergeef,vergaf
2nd person sing. (jij),vergeeft,vergaf
2nd person sing. (u),vergeeft,vergaf
2nd person sing. (gij),vergeeft,vergaaft
3rd person singular,vergeeft,vergaf
plural,vergeven,vergaven
,,
subjunctive sing.1,vergeve,vergave
subjunctive plur.1,vergeven,vergaven
,,
imperative sing.,vergeef,
imperative plur.1,vergeeft,
,,
participles,vergevend,vergeven
1) Archaic.,,
Inflection of vergeven,,
uninflected,vergeven,
inflected,vergeven,
comparative,—,
,positive,
predicative/adverbial,vergeven,
indefinite,m./f. sing.,vergeven
n. sing.,vergeven,
plural,vergeven,
definite,vergeven,
partitive,vergevens,
Inflection of vergeven,,
uninflected,vergeven,
inflected,vergeven,
comparative,—,
,positive,
predicative/adverbial,vergeven,
indefinite,m./f. sing.,vergeven
n. sing.,vergeven,
plural,vergeven,
definite,vergeven,
partitive,—,
