0,1,2
Inflection of biepen (weak),,
infinitive,biepen,
past singular,biepte,
past participle,gebiept,
infinitive,biepen,
gerund,biepen n,
verbal noun,—,
,present tense,past tense
1st person singular,biep,biepte
2nd person sing. (jij),biept,biepte
2nd person sing. (u),biept,biepte
2nd person sing. (gij),biept,biepte
3rd person singular,biept,biepte
plural,biepen,biepten
,,
subjunctive sing.1,biepe,biepte
subjunctive plur.1,biepen,biepten
,,
imperative sing.,biep,
imperative plur.1,biept,
,,
participles,biepend,gebiept
1) Archaic.,,
