0,1,2,3
dative,ADJ;MASC;SG;DAT;CMPR,ADJ;FEM;SG;DAT;CMPR,ADJ;NEUT;SG;DAT;CMPR
genitive,ADJ;MASC;SG;GEN;CMPR,ADJ;FEM;SG;GEN;CMPR,ADJ;NEUT;SG;GEN;CMPR
plural,masculine,feminine,neuter
nominative,ADJ;MASC;PL;NOM;CMPR,ADJ;FEM;PL;NOM;CMPR,ADJ;NEUT;PL;NOM;CMPR
accusative,ADJ;MASC;PL;ACC;CMPR,ADJ;FEM;PL;ACC;CMPR,ADJ;NEUT;PL;ACC;CMPR
dative,ADJ;MASC;PL;DAT;CMPR,ADJ;FEM;PL;DAT;CMPR,ADJ;NEUT;PL;DAT;CMPR
genitive,ADJ;MASC;PL;GEN;CMPR,ADJ;FEM;PL;GEN;CMPR,ADJ;NEUT;PL;GEN;CMPR
singular,masculine,feminine,neuter
nominative,ADJ;MASC;SG;NOM;LGSPEC2;SPRL,ADJ;FEM;SG;NOM;LGSPEC2;SPRL,ADJ;NEUT;SG;NOM;LGSPEC2;SPRL
accusative,ADJ;MASC;SG;ACC;LGSPEC2;SPRL,ADJ;FEM;SG;ACC;LGSPEC2;SPRL,ADJ;NEUT;SG;ACC;LGSPEC2;SPRL
dative,ADJ;MASC;SG;DAT;LGSPEC2;SPRL,ADJ;FEM;SG;DAT;LGSPEC2;SPRL,ADJ;NEUT;SG;DAT;LGSPEC2;SPRL
genitive,ADJ;MASC;SG;GEN;LGSPEC2;SPRL,ADJ;FEM;SG;GEN;LGSPEC2;SPRL,ADJ;NEUT;SG;GEN;LGSPEC2;SPRL
plural,masculine,feminine,neuter
nominative,ADJ;MASC;PL;NOM;LGSPEC2;SPRL,ADJ;FEM;SG;NOM;LGSPEC2;SPRL,ADJ;NEUT;PL;NOM;LGSPEC2;SPRL
accusative,ADJ;MASC;PL;ACC;LGSPEC2;SPRL,ADJ;FEM;SG;ACC;LGSPEC2;SPRL,ADJ;NEUT;PL;ACC;LGSPEC2;SPRL
dative,ADJ;MASC;PL;DAT;LGSPEC2;SPRL,ADJ;FEM;SG;DAT;LGSPEC2;SPRL,ADJ;NEUT;PL;DAT;LGSPEC2;SPRL
genitive,ADJ;MASC;PL;GEN;LGSPEC2;SPRL,ADJ;FEM;SG;GEN;LGSPEC2;SPRL,ADJ;NEUT;PL;GEN;LGSPEC2;SPRL
singular,masculine,feminine,neuter
nominative,ADJ;MASC;SG;NOM;LGSPEC1;SPRL,ADJ;FEM;SG;NOM;LGSPEC1;SPRL,ADJ;NEUT;SG;NOM;LGSPEC1;SPRL
accusative,ADJ;MASC;SG;ACC;LGSPEC1;SPRL,ADJ;FEM;SG;ACC;LGSPEC1;SPRL,ADJ;NEUT;SG;ACC;LGSPEC1;SPRL
dative,ADJ;MASC;SG;DAT;LGSPEC1;SPRL,ADJ;FEM;SG;DAT;LGSPEC1;SPRL,ADJ;NEUT;SG;DAT;LGSPEC1;SPRL
genitive,ADJ;MASC;SG;GEN;LGSPEC1;SPRL,ADJ;FEM;SG;GEN;LGSPEC1;SPRL,ADJ;NEUT;SG;GEN;LGSPEC1;SPRL
plural,masculine,feminine,neuter
nominative,ADJ;MASC;PL;NOM;LGSPEC1;SPRL,ADJ;FEM;SG;NOM;LGSPEC1;SPRL,ADJ;NEUT;PL;NOM;LGSPEC1;SPRL
accusative,ADJ;MASC;PL;ACC;LGSPEC1;SPRL,ADJ;FEM;SG;ACC;LGSPEC1;SPRL,ADJ;NEUT;PL;ACC;LGSPEC1;SPRL
dative,ADJ;MASC;PL;DAT;LGSPEC1;SPRL,ADJ;FEM;SG;DAT;LGSPEC1;SPRL,ADJ;NEUT;PL;DAT;LGSPEC1;SPRL
genitive,ADJ;MASC;PL;GEN;LGSPEC1;SPRL,ADJ;FEM;SG;GEN;LGSPEC1;SPRL,ADJ;NEUT;PL;GEN;LGSPEC1;SPRL
Danish: dyr  Faroese: dýrur  Icelandic: dýr,,Norwegian: dyr  Swedish: dyr,
