0,1,2,3,4,5,6,7,8,9
,1st sg.,2nd sg.,3rd sg.,1st pl.,2nd pl.,3rd pl.,Passive sg.,Passive pl.,
Present,Abs.,,,,,,,,
Conj.,,,,,,,,,
Rel.,,,,,,,,,
,,,,,,,,,
Imperfect,,,,,,,,,
,,,,,,,,,
Preterite,Abs.,,,,,,,,
Conj.,,,,,,,,,
Rel.,,,,,,,,,
,,,,,,,,,
Perfect,Deut.,,,,,,,,
Prot.,,,,,,,,,
,,,,,,,,,
Future,Abs.,,,,,,,,
Conj.,,,,,,,,,
Rel.,,,,,,,,,
,,,,,,,,,
Conditional,,,,,,,,,
,,,,,,,,,
Present subjunctive,Abs.,,,,,,,,
Conj.,,,,,,,,,
Rel.,,,,,,,,,
,,,,,,,,,
Past subjunctive,,,,,,,,,
,,,,,,,,,
Imperative,,,,,,,,,
,,,,,,,,,
Verbal noun,,,,,,,,,
Past participle,,,,,,,,,
Verbal of necessity,,,,,,,,,
Note: only forms actually attested in Old Irish are listed here.,,,,,,,,,
