0,1,2,3
Kanji in this term,,,
失,礼,,
しつGrade: 4,れいGrade: 3,,
on'yomi,,,
Stem forms,,,
Imperfective (未然形),失礼し,しつれいし,shitsurei shi
Continuative (連用形),失礼し,しつれいし,shitsurei shi
Terminal (終止形),失礼する,しつれいする,shitsurei suru
Attributive (連体形),失礼する,しつれいする,shitsurei suru
Hypothetical (仮定形),失礼すれ,しつれいすれ,shitsurei sure
Imperative (命令形),失礼せよ¹失礼しろ²,しつれいせよ¹しつれいしろ²,shitsurei seyo¹shitsurei shiro²
Key constructions,,,
Passive,失礼される,しつれいされる,shitsurei sareru
Causative,失礼させる失礼さす,しつれいさせるしつれいさす,shitsurei saserushitsurei sasu
Potential,失礼できる,しつれいできる,shitsurei dekiru
Volitional,失礼しよう,しつれいしよう,shitsurei shiyō
Negative,失礼しない,しつれいしない,shitsurei shinai
Negative continuative,失礼せず,しつれいせず,shitsurei sezu
Formal,失礼します,しつれいします,shitsurei shimasu
Perfective,失礼した,しつれいした,shitsurei shita
Conjunctive,失礼して,しつれいして,shitsurei shite
Hypothetical conditional,失礼すれば,しつれいすれば,shitsurei sureba
¹ Written imperative ² Spoken imperative,,,
