0,1,2,3
"扮飾 (ふんしょく) ‎(funshoku): makeup, putting on cosmetics  扮装 (ふんそう) ‎(funsō): makeup, disguise, costume  扮楡 (ふんゆ) ‎(fun'yu): the elm tree; a shrine; an imperial palace; one's hometown",,,
Stem forms,,,
Imperfective (未然形),扮し,ふんし,fun shi
Continuative (連用形),扮し,ふんし,fun shi
Terminal (終止形),扮する,ふんする,fun suru
Attributive (連体形),扮する,ふんする,fun suru
Hypothetical (仮定形),扮すれ,ふんすれ,fun sure
Imperative (命令形),扮せよ¹扮しろ²,ふんせよ¹ふんしろ²,fun seyo¹fun shiro²
Key constructions,,,
Passive,扮される,ふんされる,fun sareru
Causative,扮させる扮さす,ふんさせるふんさす,fun saserufun sasu
Potential,扮できる,ふんできる,fun dekiru
Volitional,扮しよう,ふんしよう,fun shiyō
Negative,扮しない,ふんしない,fun shinai
Negative continuative,扮せず,ふんせず,fun sezu
Formal,扮します,ふんします,fun shimasu
Perfective,扮した,ふんした,fun shita
Conjunctive,扮して,ふんして,fun shite
Hypothetical conditional,扮すれば,ふんすれば,fun sureba
¹ Written imperative ² Spoken imperative,,,
