0,1,2,3
Stem forms,,,
Imperfective (未然形),嗽し,うがいし,ugai shi
Continuative (連用形),嗽し,うがいし,ugai shi
Terminal (終止形),嗽する,うがいする,ugai suru
Attributive (連体形),嗽する,うがいする,ugai suru
Hypothetical (仮定形),嗽すれ,うがいすれ,ugai sure
Imperative (命令形),嗽せよ¹嗽しろ²,うがいせよ¹うがいしろ²,ugai seyo¹ugai shiro²
Key constructions,,,
Passive,嗽される,うがいされる,ugai sareru
Causative,嗽させる嗽さす,うがいさせるうがいさす,ugai saseruugai sasu
Potential,嗽できる,うがいできる,ugai dekiru
Volitional,嗽しよう,うがいしよう,ugai shiyō
Negative,嗽しない,うがいしない,ugai shinai
Negative continuative,嗽せず,うがいせず,ugai sezu
Formal,嗽します,うがいします,ugai shimasu
Perfective,嗽した,うがいした,ugai shita
Conjunctive,嗽して,うがいして,ugai shite
Hypothetical conditional,嗽すれば,うがいすれば,ugai sureba
¹ Written imperative ² Spoken imperative,,,
