0,1,2,3
Kanji in this term,,,
高,,,
たかGrade: 2,,,
kun'yomi,,,
Stem forms,,,
Imperfective (未然形),高かろ,たかかろ,takakaro
Continuative (連用形),高く,たかく,takaku
Terminal (終止形),高い,たかい,takai
Attributive (連体形),高い,たかい,takai
Hypothetical (仮定形),高けれ,たかけれ,takakere
Imperative (命令形),高かれ,たかかれ,takakare
Key constructions,,,
Informal negative,高くない,たかくない,takaku nai
Informal past,高かった,たかかった,takakatta
Informal negative past,高くなかった,たかくなかった,takaku nakatta
Formal,高いです,たかいです,takai desu
Formal negative,高くないです,たかくないです,takaku nai desu
Formal past,高かったです,たかかったです,takakatta desu
Formal negative past,高くなかったです,たかくなかったです,takaku nakatta desu
Conjunctive,高くて,たかくて,takakute
Conditional,高ければ,たかければ,takakereba
Provisional,高かったら,たかかったら,takakattara
Volitional,高かろう,たかかろう,takakarō
Adverbial,高く,たかく,takaku
Degree,高さ,たかさ,takasa
"悪名高 (あくみょうだか)い ‎(akumyōdakai): infamous, notorious  価値高 (かちたか)い ‎(kachitakai): valuable  勘定高 (かんじょうだか)い ‎(kanjōdakai): calculating, mercenary, closefisted  甲高 (かんだか)い ‎(kandakai): high-pitched, shrill  計算高 (けいさんだか)い ‎(keisandakai): calculating  気高 (けだか)い ‎(kedakai): noble, sublime  小高 (こだか)い ‎(kodakai): slightly elevated  空高 (そらたか)い ‎(soratakai): high in the sky  算盤高 (そろばんだか)い ‎(sorobandakai): calculating, miserly  頭 (ず)が高 (たか)い ‎(zu ga takai): haughty  名高 (なだか)い ‎(nadakai): famous, celebrated, well-known  誇 (ほこ)り高 (たか)い ‎(hokoritakai): proud; lordly  物見高 (ものみだか)い ‎(monomidakai): burning curiosity",,,
