0,1,2,3
Kanji in this term,,,
酷,,,
Grade: S,,,
Stem forms,,,
Imperfective (未然形),酷かろ,ひどかろ,hidokaro
Continuative (連用形),酷く,ひどく,hidoku
Terminal (終止形),酷い,ひどい,hidoi
Attributive (連体形),酷い,ひどい,hidoi
Hypothetical (仮定形),酷けれ,ひどけれ,hidokere
Imperative (命令形),酷かれ,ひどかれ,hidokare
Key constructions,,,
Informal negative,酷くない,ひどくない,hidoku nai
Informal past,酷かった,ひどかった,hidokatta
Informal negative past,酷くなかった,ひどくなかった,hidoku nakatta
Formal,酷いです,ひどいです,hidoi desu
Formal negative,酷くないです,ひどくないです,hidoku nai desu
Formal past,酷かったです,ひどかったです,hidokatta desu
Formal negative past,酷くなかったです,ひどくなかったです,hidoku nakatta desu
Conjunctive,酷くて,ひどくて,hidokute
Conditional,酷ければ,ひどければ,hidokereba
Provisional,酷かったら,ひどかったら,hidokattara
Volitional,酷かろう,ひどかろう,hidokarō
Adverbial,酷く,ひどく,hidoku
Degree,酷さ,ひどさ,hidosa
Stem forms,,,
Imperfective (未然形),酷かろ,むごかろ,mugokaro
Continuative (連用形),酷く,むごく,mugoku
Terminal (終止形),酷い,むごい,mugoi
Attributive (連体形),酷い,むごい,mugoi
Hypothetical (仮定形),酷けれ,むごけれ,mugokere
Imperative (命令形),酷かれ,むごかれ,mugokare
Key constructions,,,
Informal negative,酷くない,むごくない,mugoku nai
Informal past,酷かった,むごかった,mugokatta
Informal negative past,酷くなかった,むごくなかった,mugoku nakatta
Formal,酷いです,むごいです,mugoi desu
Formal negative,酷くないです,むごくないです,mugoku nai desu
Formal past,酷かったです,むごかったです,mugokatta desu
Formal negative past,酷くなかったです,むごくなかったです,mugoku nakatta desu
Conjunctive,酷くて,むごくて,mugokute
Conditional,酷ければ,むごければ,mugokereba
Provisional,酷かったら,むごかったら,mugokattara
Volitional,酷かろう,むごかろう,mugokarō
Adverbial,酷く,むごく,mugoku
Degree,酷さ,むごさ,mugosa
