0,1,2,3
Terminal (終止形),電話する,でんわする,denwa suru
Attributive (連体形),電話する,でんわする,denwa suru
Hypothetical (仮定形),電話すれ,でんわすれ,denwa sure
Imperative (命令形),電話せよ¹電話しろ²,でんわせよ¹でんわしろ²,denwa seyo¹denwa shiro²
Key constructions,,,
Passive,電話される,でんわされる,denwa sareru
Causative,電話させる電話さす,でんわさせるでんわさす,denwa saserudenwa sasu
Potential,電話できる,でんわできる,denwa dekiru
Volitional,電話しよう,でんわしよう,denwa shiyō
Negative,電話しない,でんわしない,denwa shinai
Negative continuative,電話せず,でんわせず,denwa sezu
Formal,電話します,でんわします,denwa shimasu
Perfective,電話した,でんわした,denwa shita
Conjunctive,電話して,でんわして,denwa shite
Hypothetical conditional,電話すれば,でんわすれば,denwa sureba
¹ Written imperative ² Spoken imperative,,,
