0,1,2,3
Case,adjective,,
"nominative, genitive, instrumental",ხმელი ‎(xmeli),,
ergative,ხმელმა ‎(xmelma),,
"dative, adverbial",ხმელ ‎(xmel),,
vocative,ხმელო ‎(xmelo),,
,singular,plural,archaic plural
nominative,ხმელი ‎(xmeli),ხმელები ‎(xmelebi),ხმელნი ‎(xmelni)
ergative,ხმელმა ‎(xmelma),ხმელებმა ‎(xmelebma),ხმელთ(ა) ‎(xmelt(a))
dative,ხმელს(ა) ‎(xmels(a)),ხმელებს(ა) ‎(xmelebs(a)),ხმელთ(ა) ‎(xmelt(a))
genitive,ხმელის(ა) ‎(xmelis(a)),ხმელების(ა) ‎(xmelebis(a)),ხმელთ(ა) ‎(xmelt(a))
instrumental,ხმელით(ა) ‎(xmelit(a)),ხმელებით(ა) ‎(xmelebit(a)),
adverbial,ხმელად(ა) ‎(xmelad(a)),ხმელებად(ა) ‎(xmelebad(a)),
vocative,ხმელო ‎(xmelo),ხმელებო ‎(xmelebo),ხმელნო ‎(xmelno)
Notes: archaic plurals might not exist.,,,
postpositions taking a dative case,singular,plural,
-ზე (on - ),ხმელზე ‎(xmelze),ხმელებზე ‎(xmelebze),
-თან (near - ),ხმელთან ‎(xmeltan),ხმელებთან ‎(xmelebtan),
-ში (in - ),ხმელში ‎(xmelši),ხმელებში ‎(xmelebši),
-ვით (like a - ),ხმელივით ‎(xmelivit),ხმელებივით ‎(xmelebivit),
postpositions taking a genitive case,singular,plural,
-თვის (for - ),ხმელისთვის ‎(xmelistvis),ხმელებისთვის ‎(xmelebistvis),
-ებრ (like a - ),ხმელისებრ ‎(xmelisebr),ხმელებისებრ ‎(xmelebisebr),
-კენ (towards - ),ხმელისკენ ‎(xmelisḳen),ხმელებისკენ ‎(xmelebisḳen),
-გან (from/of - ),ხმელისგან ‎(xmelisgan),ხმელებისგან ‎(xmelebisgan),
postpositions taking an instrumental case,singular,plural,
-დან (from / since - ),ხმელიდან ‎(xmelidan),ხმელებიდან ‎(xmelebidan),
-ურთ (together with - ),ხმელითურთ ‎(xmeliturt),ხმელებითურთ ‎(xmelebiturt),
postpositions taking an adverbial case,singular,plural,
-მდე (up to - ),ხმელამდე ‎(xmelamde),ხმელებამდე ‎(xmelebamde),
