0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
present,first,second,third,second,third,first,second,third,
middle/ passive,indicative,ἐρεύγομαι,ἐρεύγει/ἐρεύγῃ,ἐρεύγεται,ἐρεύγεσθον,ἐρεύγεσθον,ἐρευγόμεθᾰ,ἐρεύγεσθε,ἐρεύγονται
subjunctive,ἐρεύγωμαι,ἐρεύγῃ,ἐρεύγηται,ἐρεύγησθον,ἐρεύγησθον,ἐρευγώμεθᾰ,ἐρεύγησθε,ἐρεύγωνται,
optative,ἐρευγοίμην,ἐρεύγοιο,ἐρεύγοιτο,ἐρεύγοισθον,ἐρευγοίσθην,ἐρευγοίμεθᾰ,ἐρεύγοισθε,ἐρεύγοιντο,
imperative,,ἐρεύγου,ἐρευγέσθω,ἐρεύγεσθον,ἐρευγέσθων,,ἐρεύγεσθε,ἐρευγέσθων,
,infinitive,participle,,,,,,,
middle/passive,ἐρεύγεσθαι,"ἐρευγόμενος , ἐρευγομένη , ἐρευγόμενον",,,,,,,
number,singular,dual,plural,,,,,,
imperfect,first,second,third,second,third,first,second,third,
middle/passive,indicative,ἠρευγόμην,ἠρεύγου,ἠρεύγετο,ἠρεύγεσθον,ἠρευγέσθην,ἠρευγόμεθᾰ,ἠρεύγεσθε,ἠρεύγοντο
number,singular,dual,plural,,,,,,
future,first,second,third,second,third,first,second,third,
middle,indicative,ἐρεύξομαι,ἐρεύξει/ἐρεύξῃ,ἐρεύξεται,ἐρεύξεσθον,ἐρεύξεσθον,ἐρευξόμεθᾰ,ἐρεύξεσθε,ἐρεύξονται
optative,ἐρευξοίμην,ἐρεύξοιο,ἐρεύξοιτο,ἐρεύξοισθον,ἐρευξοίσθην,ἐρευξοίμεθᾰ,ἐρεύξοισθε,ἐρεύξοιντο,
,infinitive,participle,,,,,,,
infinitive,ἐρεύξεσθαι,"ἐρευξόμενος , ἐρευξομένη , ἐρευξόμενον",,,,,,,
number,singular,dual,plural,,,,,,
aorist,first,second,third,second,third,first,second,third,
middle,indicative,ἠρευξάμην,ἠρεύξω,ἠρεύξατο,ἠρεύξασθον,ἠρευξάσθην,ἠρευξάμεθα,ἠρεύξασθε,ἠρεύξαντο
subjunctive,ἐρεύξωμαι,ἐρεύξῃ,ἐρεύξηται,ἐρεύξησθον,ἐρεύξησθον,ἐρευξώμεθα,ἐρεύξησθε,ἐρεύξωνται,
optative,ἐρευξαίμην,ἐρεύξαιο,ἐρεύξαιτο,ἐρεύξαισθον,ἐρευξαίσθην,ἐρευξαίμεθα,ἐρεύξαισθε,ἐρεύξαιντο,
imperative,,ἐρεῦξαι,ἐρευξάσθω,ἐρεύξασθον,ἐρευξάσθων,,ἐρεύξασθε,ἐρευξάσθων,
,infinitive,participle,,,,,,,
middle,ἐρεύξασθαι,"ἐρευξάμενος, ἐρευξαμένη, ἐρευξάμενον",,,,,,,
number,singular,dual,plural,,,,,,
aorist,first,second,third,second,third,first,second,third,
active,indicative,ἤρυγον,ἤρυγες,ἤρυγε,ἠρύγετον,ἠρυγέτην,ἠρύγομεν,ἠρύγετε,ἤρυγον
subjunctive,ἐρύγω,ἐρύγῃς,ἐρύγῃ,ἐρύγητον,ἐρύγητον,ἐρύγωμεν,ἐρύγητε,ἐρύγωσῐ(ν),
optative,ἐρύγοιμῐ,ἐρύγοις,ἐρύγοι,ἐρύγοιτον,ἐρυγοίτην,ἐρύγοιμεν,ἐρύγοιτε,ἐρύγοιεν,
imperative,,ἔρυγε,ἐρυγέτω,ἐρύγετον,ἐρυγέτων,,ἐρύγετε,ἐρυγόντων,
middle,indicative,ἠρυγόμην,ἠρύγου,ἠρύγετο,ἠρύγεσθον,ἠρυγέσθην,ἠρυγόμεθᾰ,ἠρύγεσθε,ἠρύγοντο
subjunctive,ἐρύγωμαι,ἐρύγῃ,ἐρύγηται,ἐρύγησθον,ἐρύγησθον,ἐρυγώμεθᾰ,ἐρύγησθε,ἐρύγωνται,
optative,ἐρυγοίμην,ἐρύγοιο,ἐρύγοιτο,ἐρύγοισθον,ἐρυγοίσθην,ἐρυγοίμεθᾰ,ἐρύγοισθε,ἐρύγοιντο,
imperative,,ἐρυγοῦ,ἐρυγέσθω,ἐρύγεσθον,ἐρυγέσθων,,ἐρύγεσθε,ἐρυγέσθων,
,active,middle,,,,,,,
infinitive,ἐρυγεῖν,ἐρυγέσθαι,,,,,,,
participle,m,ἐρυγών,ἐρυγόμενος,,,,,,
f,ἐρυγοῦσᾰ,ἐρυγομένη,,,,,,,
n,ἐρυγόν,ἐρυγόμενον,,,,,,,
