0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,δῐ́δωμῐ,δῐ́δως,δῐ́δωσῐ(ν),δῐ́δοτον,δῐ́δοτον,δῐ́δομεν,δῐ́δοτε,δῐδόᾱσῐ(ν)
subjunctive,δῐδῶ,δῐδῷς,δῐδῷ,δῐδῶτον,δῐδῶτον,δῐδῶμεν,δῐδῶτε,δῐδῶσῐ(ν),
optative,δῐδοίην,δῐδοίης,δῐδοίη,"δῐδοῖτον,δῐδοίητον","δῐδοίτην,δῐδοιήτην","δῐδοῖμεν,δῐδοίημεν","δῐδοῖτε,δῐδοίητε","δῐδοῖεν,δῐδοίησᾰν",
imperative,,δῐ́δου,δῐδότω,δῐ́δοτον,δῐδότων,,δῐ́δοτε,δῐδόντων,
middle/passive,indicative,δῐ́δομαι,δῐ́δοσαι,δῐ́δοται,δῐ́δοσθον,δῐ́δοσθον,δῐδόμεθᾰ,δῐ́δοσθε,δῐ́δονται
subjunctive,δῐδῶμαι,δῐδῷ,δῐδῶται,δῐδῶσθον,δῐδῶσθον,δῐδώμεθᾰ,δῐδῶσθε,δῐδῶνται,
optative,δῐδοίμην,δῐδοῖο,δῐδοῖτο,δῐδοῖσθον,δῐδοίσθην,δῐδοίμεθᾰ,δῐδοῖσθε,δῐδοῖντο,
imperative,,δῐ́δοσο,δῐδόσθω,δῐ́δοσθον,δῐδόσθων,,δῐ́δοσθε,δῐδόσθων,
,active,middle/passive,,,,,,,
infinitive,δῐδόναι,δῐ́δοσθαι,,,,,,,
participle,m,δῐδούς,δῐδόμενος,,,,,,
f,δῐδοῦσᾰ,δῐδομένη,,,,,,,
n,δῐδόν,δῐδόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,δῐ́δω,δῐ́δεις,δῐ́δει,δῐ́δετον,δῐ́δετον,δῐ́δομεν,δῐ́δετε,δῐ́δουσῐ(ν)
subjunctive,δῐ́δω,δῐ́δῃς,δῐ́δῃ,δῐ́δητον,δῐ́δητον,δῐ́δωμεν,δῐ́δητε,δῐ́δωσῐ(ν),
optative,δῐ́δοιμῐ,δῐ́δοις,δῐ́δοι,δῐ́δοιτον,δῐδοίτην,δῐ́δοιμεν,δῐ́δοιτε,δῐ́δοιεν,
imperative,,δῐ́δε,δῐδέτω,δῐ́δετον,δῐδέτων,,δῐ́δετε,δῐδόντων,
