0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἐνδῠ́ω,ἐνδῠ́εις,ἐνδῠ́ει,ἐνδῠ́ετον,ἐνδῠ́ετον,ἐνδῠ́ομεν,ἐνδῠ́ετε,ἐνδῠ́ουσῐ(ν)
subjunctive,ἐνδῠ́ω,ἐνδῠ́ῃς,ἐνδῠ́ῃ,ἐνδῠ́ητον,ἐνδῠ́ητον,ἐνδῠ́ωμεν,ἐνδῠ́ητε,ἐνδῠ́ωσῐ(ν),
optative,ἐνδῠ́οιμῐ,ἐνδῠ́οις,ἐνδῠ́οι,ἐνδῠ́οιτον,ἐνδῠοίτην,ἐνδῠ́οιμεν,ἐνδῠ́οιτε,ἐνδῠ́οιεν,
imperative,,ἔνδῠε,ἐνδῠέτω,ἐνδῠ́ετον,ἐνδῠέτων,,ἐνδῠ́ετε,ἐνδῠόντων,
middle/passive,indicative,ἐνδῠ́ομαι,"ἐνδῠ́ῃ,ἐνδῠ́ει",ἐνδῠ́εται,ἐνδῠ́εσθον,ἐνδῠ́εσθον,ἐνδῠόμεθᾰ,ἐνδῠ́εσθε,ἐνδῠ́ονται
subjunctive,ἐνδῠ́ωμαι,ἐνδῠ́ῃ,ἐνδῠ́ηται,ἐνδῠ́ησθον,ἐνδῠ́ησθον,ἐνδῠώμεθᾰ,ἐνδῠ́ησθε,ἐνδῠ́ωνται,
optative,ἐνδῠοίμην,ἐνδῠ́οιο,ἐνδῠ́οιτο,ἐνδῠ́οισθον,ἐνδῠοίσθην,ἐνδῠοίμεθᾰ,ἐνδῠ́οισθε,ἐνδῠ́οιντο,
imperative,,ἐνδῠ́ου,ἐνδῠέσθω,ἐνδῠ́εσθον,ἐνδῠέσθων,,ἐνδῠ́εσθε,ἐνδῠέσθων,
,active,middle/passive,,,,,,,
infinitive,ἐνδῠ́ειν,ἐνδῠ́εσθαι,,,,,,,
participle,m,ἐνδῠ́ων,ἐνδῠόμενος,,,,,,
f,ἐνδῠ́ουσᾰ,ἐνδῠομένη,,,,,,,
n,ἐνδῠ́ον,ἐνδῠόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἐνδῠ́νω,ἐνδῠ́νεις,ἐνδῠ́νει,ἐνδῠ́νετον,ἐνδῠ́νετον,ἐνδῠ́νομεν,ἐνδῠ́νετε,ἐνδῠ́νουσῐ(ν)
