0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,κᾰλέω,κᾰλέεις,κᾰλέει,κᾰλέετον,κᾰλέετον,κᾰλέομεν,κᾰλέετε,κᾰλέουσῐ(ν)
subjunctive,κᾰλέω,κᾰλέῃς,κᾰλέῃ,κᾰλέητον,κᾰλέητον,κᾰλέωμεν,κᾰλέητε,κᾰλέωσῐ(ν),
optative,κᾰλέοιμῐ,κᾰλέοις,κᾰλέοι,κᾰλέοιτον,κᾰλεοίτην,κᾰλέοιμεν,κᾰλέοιτε,κᾰλέοιεν,
imperative,,κᾰ́λεε,κᾰλεέτω,κᾰλέετον,κᾰλεέτων,,κᾰλέετε,κᾰλεόντων,
middle/passive,indicative,κᾰλέομαι,"κᾰλέῃ,κᾰλέει",κᾰλέεται,κᾰλέεσθον,κᾰλέεσθον,κᾰλεόμεθᾰ,κᾰλέεσθε,κᾰλέονται
subjunctive,κᾰλέωμαι,κᾰλέῃ,κᾰλέηται,κᾰλέησθον,κᾰλέησθον,κᾰλεώμεθᾰ,κᾰλέησθε,κᾰλέωνται,
optative,κᾰλεοίμην,κᾰλέοιο,κᾰλέοιτο,κᾰλέοισθον,κᾰλεοίσθην,κᾰλεοίμεθᾰ,κᾰλέοισθε,κᾰλέοιντο,
imperative,,κᾰλέου,κᾰλεέσθω,κᾰλέεσθον,κᾰλεέσθων,,κᾰλέεσθε,κᾰλεέσθων,
,active,middle/passive,,,,,,,
infinitive,κᾰλέειν,κᾰλέεσθαι,,,,,,,
participle,m,κᾰλέων,κᾰλεόμενος,,,,,,
f,κᾰλέουσᾰ,κᾰλεομένη,,,,,,,
n,κᾰλέον,κᾰλεόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,κᾰλῶ,κᾰλεῖς,κᾰλεῖ,κᾰλεῖτον,κᾰλεῖτον,κᾰλοῦμεν,κᾰλεῖτε,κᾰλοῦσῐ(ν)
subjunctive,κᾰλῶ,κᾰλῇς,κᾰλῇ,κᾰλῆτον,κᾰλῆτον,κᾰλῶμεν,κᾰλῆτε,κᾰλῶσῐ(ν),
