0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἀγγέλλω,ἀγγέλλεις,ἀγγέλλει,ἀγγέλλετον,ἀγγέλλετον,ἀγγέλλομεν,ἀγγέλλετε,ἀγγέλλουσῐ(ν)
subjunctive,ἀγγέλλω,ἀγγέλλῃς,ἀγγέλλῃ,ἀγγέλλητον,ἀγγέλλητον,ἀγγέλλωμεν,ἀγγέλλητε,ἀγγέλλωσῐ(ν),
optative,ἀγγέλλοιμῐ,ἀγγέλλοις,ἀγγέλλοι,ἀγγέλλοιτον,ἀγγελλοίτην,ἀγγέλλοιμεν,ἀγγέλλοιτε,ἀγγέλλοιεν,
imperative,,ἄγγελλε,ἀγγελλέτω,ἀγγέλλετον,ἀγγελλέτων,,ἀγγέλλετε,ἀγγελλόντων,
middle/passive,indicative,ἀγγέλλομαι,"ἀγγέλλῃ,ἀγγέλλει",ἀγγέλλεται,ἀγγέλλεσθον,ἀγγέλλεσθον,ἀγγελλόμεθᾰ,ἀγγέλλεσθε,ἀγγέλλονται
subjunctive,ἀγγέλλωμαι,ἀγγέλλῃ,ἀγγέλληται,ἀγγέλλησθον,ἀγγέλλησθον,ἀγγελλώμεθᾰ,ἀγγέλλησθε,ἀγγέλλωνται,
optative,ἀγγελλοίμην,ἀγγέλλοιο,ἀγγέλλοιτο,ἀγγέλλοισθον,ἀγγελλοίσθην,ἀγγελλοίμεθᾰ,ἀγγέλλοισθε,ἀγγέλλοιντο,
imperative,,ἀγγέλλου,ἀγγελλέσθω,ἀγγέλλεσθον,ἀγγελλέσθων,,ἀγγέλλεσθε,ἀγγελλέσθων,
,active,middle/passive,,,,,,,
infinitive,ἀγγέλλειν,ἀγγέλλεσθαι,,,,,,,
participle,m,ἀγγέλλων,ἀγγελλόμενος,,,,,,
f,ἀγγέλλουσᾰ,ἀγγελλομένη,,,,,,,
n,ἀγγέλλον,ἀγγελλόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἤγγελλον,ἤγγελλες,ἤγγελλε(ν),ἠγγέλλετον,ἠγγελλέτην,ἠγγέλλομεν,ἠγγέλλετε,ἤγγελλον
middle/passive,indicative,ἠγγελλόμην,ἠγγέλλου,ἠγγέλλετο,ἠγγέλλεσθον,ἠγγελλέσθην,ἠγγελλόμεθᾰ,ἠγγέλλεσθε,ἠγγέλλοντο
