0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,πέσσω,πέσσεις,πέσσει,πέσσετον,πέσσετον,πέσσομεν,πέσσετε,πέσσουσῐ(ν)
subjunctive,πέσσω,πέσσῃς,πέσσῃ,πέσσητον,πέσσητον,πέσσωμεν,πέσσητε,πέσσωσῐ(ν),
optative,πέσσοιμῐ,πέσσοις,πέσσοι,πέσσοιτον,πεσσοίτην,πέσσοιμεν,πέσσοιτε,πέσσοιεν,
imperative,,πέσσε,πεσσέτω,πέσσετον,πεσσέτων,,πέσσετε,πεσσόντων,
middle/passive,indicative,πέσσομαι,"πέσσῃ,πέσσει",πέσσεται,πέσσεσθον,πέσσεσθον,πεσσόμεθᾰ,πέσσεσθε,πέσσονται
subjunctive,πέσσωμαι,πέσσῃ,πέσσηται,πέσσησθον,πέσσησθον,πεσσώμεθᾰ,πέσσησθε,πέσσωνται,
optative,πεσσοίμην,πέσσοιο,πέσσοιτο,πέσσοισθον,πεσσοίσθην,πεσσοίμεθᾰ,πέσσοισθε,πέσσοιντο,
imperative,,πέσσου,πεσσέσθω,πέσσεσθον,πεσσέσθων,,πέσσεσθε,πεσσέσθων,
,active,middle/passive,,,,,,,
infinitive,πέσσειν,πέσσεσθαι,,,,,,,
participle,m,πέσσων,πεσσόμενος,,,,,,
f,πέσσουσᾰ,πεσσομένη,,,,,,,
n,πέσσον,πεσσόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,πέττω,πέττεις,πέττει,πέττετον,πέττετον,πέττομεν,πέττετε,πέττουσῐ(ν)
subjunctive,πέττω,πέττῃς,πέττῃ,πέττητον,πέττητον,πέττωμεν,πέττητε,πέττωσῐ(ν),
optative,πέττοιμῐ,πέττοις,πέττοι,πέττοιτον,πεττοίτην,πέττοιμεν,πέττοιτε,πέττοιεν,
imperative,,πέττε,πεττέτω,πέττετον,πεττέτων,,πέττετε,πεττόντων,
middle/passive,indicative,πέττομαι,"πέττῃ,πέττει",πέττεται,πέττεσθον,πέττεσθον,πεττόμεθᾰ,πέττεσθε,πέττονται
subjunctive,πέττωμαι,πέττῃ,πέττηται,πέττησθον,πέττησθον,πεττώμεθᾰ,πέττησθε,πέττωνται,
optative,πεττοίμην,πέττοιο,πέττοιτο,πέττοισθον,πεττοίσθην,πεττοίμεθᾰ,πέττοισθε,πέττοιντο,
