0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἐμέω,ἐμέεις,ἐμέει,ἐμέετον,ἐμέετον,ἐμέομεν,ἐμέετε,ἐμέουσῐ(ν)
subjunctive,ἐμέω,ἐμέῃς,ἐμέῃ,ἐμέητον,ἐμέητον,ἐμέωμεν,ἐμέητε,ἐμέωσῐ(ν),
optative,ἐμέοιμῐ,ἐμέοις,ἐμέοι,ἐμέοιτον,ἐμεοίτην,ἐμέοιμεν,ἐμέοιτε,ἐμέοιεν,
imperative,,ἔμεε,ἐμεέτω,ἐμέετον,ἐμεέτων,,ἐμέετε,ἐμεόντων,
middle/passive,indicative,ἐμέομαι,"ἐμέῃ,ἐμέει",ἐμέεται,ἐμέεσθον,ἐμέεσθον,ἐμεόμεθᾰ,ἐμέεσθε,ἐμέονται
subjunctive,ἐμέωμαι,ἐμέῃ,ἐμέηται,ἐμέησθον,ἐμέησθον,ἐμεώμεθᾰ,ἐμέησθε,ἐμέωνται,
optative,ἐμεοίμην,ἐμέοιο,ἐμέοιτο,ἐμέοισθον,ἐμεοίσθην,ἐμεοίμεθᾰ,ἐμέοισθε,ἐμέοιντο,
imperative,,ἐμέου,ἐμεέσθω,ἐμέεσθον,ἐμεέσθων,,ἐμέεσθε,ἐμεέσθων,
,active,middle/passive,,,,,,,
infinitive,ἐμέειν,ἐμέεσθαι,,,,,,,
participle,m,ἐμέων,ἐμεόμενος,,,,,,
f,ἐμέουσᾰ,ἐμεομένη,,,,,,,
n,ἐμέον,ἐμεόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἐμῶ,ἐμεῖς,ἐμεῖ,ἐμεῖτον,ἐμεῖτον,ἐμοῦμεν,ἐμεῖτε,ἐμοῦσῐ(ν)
subjunctive,ἐμῶ,ἐμῇς,ἐμῇ,ἐμῆτον,ἐμῆτον,ἐμῶμεν,ἐμῆτε,ἐμῶσῐ(ν),
optative,"ἐμοίην,ἐμοῖμῐ","ἐμοίης,ἐμοῖς","ἐμοίη,ἐμοῖ","ἐμοῖτον,ἐμοίητον","ἐμοίτην,ἐμοιήτην","ἐμοῖμεν,ἐμοίημεν","ἐμοῖτε,ἐμοίητε","ἐμοῖεν,ἐμοίησᾰν",
imperative,,ἔμει,ἐμείτω,ἐμεῖτον,ἐμείτων,,ἐμεῖτε,ἐμούντων,
