0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,χρῑ́ω,χρῑ́εις,χρῑ́ει,χρῑ́ετον,χρῑ́ετον,χρῑ́ομεν,χρῑ́ετε,χρῑ́ουσῐ(ν)
subjunctive,χρῑ́ω,χρῑ́ῃς,χρῑ́ῃ,χρῑ́ητον,χρῑ́ητον,χρῑ́ωμεν,χρῑ́ητε,χρῑ́ωσῐ(ν),
optative,χρῑ́οιμῐ,χρῑ́οις,χρῑ́οι,χρῑ́οιτον,χρῑοίτην,χρῑ́οιμεν,χρῑ́οιτε,χρῑ́οιεν,
imperative,,χρῖε,χρῑέτω,χρῑ́ετον,χρῑέτων,,χρῑ́ετε,χρῑόντων,
middle/passive,indicative,χρῑ́ομαι,"χρῑ́ῃ,χρῑ́ει",χρῑ́εται,χρῑ́εσθον,χρῑ́εσθον,χρῑόμεθᾰ,χρῑ́εσθε,χρῑ́ονται
subjunctive,χρῑ́ωμαι,χρῑ́ῃ,χρῑ́ηται,χρῑ́ησθον,χρῑ́ησθον,χρῑώμεθᾰ,χρῑ́ησθε,χρῑ́ωνται,
optative,χρῑοίμην,χρῑ́οιο,χρῑ́οιτο,χρῑ́οισθον,χρῑοίσθην,χρῑοίμεθᾰ,χρῑ́οισθε,χρῑ́οιντο,
imperative,,χρῑ́ου,χρῑέσθω,χρῑ́εσθον,χρῑέσθων,,χρῑ́εσθε,χρῑέσθων,
,active,middle/passive,,,,,,,
infinitive,χρῑ́ειν,χρῑ́εσθαι,,,,,,,
participle,m,χρῑ́ων,χρῑόμενος,,,,,,
f,χρῑ́ουσᾰ,χρῑομένη,,,,,,,
n,χρῖον,χρῑόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἔχρῑον,ἔχρῑες,ἔχρῑε(ν),ἐχρῑ́ετον,ἐχρῑέτην,ἐχρῑ́ομεν,ἐχρῑ́ετε,ἔχρῑον
middle/passive,indicative,ἐχρῑόμην,ἐχρῑ́ου,ἐχρῑ́ετο,ἐχρῑ́εσθον,ἐχρῑέσθην,ἐχρῑόμεθᾰ,ἐχρῑ́εσθε,ἐχρῑ́οντο
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
