0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
present,first,second,third,second,third,first,second,third,
active,indicative,ἐρωτῶ,ἐρωτᾷς,ἐρωτᾷ,ἐρωτᾶτον,ἐρωτᾶτον,ἐρωτῶμεν,ἐρωτᾶτε,ἐρωτῶσῐ(ν)
subjunctive,ἐρωτῶ,ἐρωτᾷς,ἐρωτᾷ,ἐρωτᾶτον,ἐρωτᾶτον,ἐρωτῶμεν,ἐρωτᾶτε,ἐρωτῶσῐ(ν),
optative,ἐρωτῴην/ἐρωτῷμῐ,ἐρωτῴης/ἐρωτῷς,ἐρωτῴη/ἐρωτῷ,ἐρωτῴητον/ἐρωτῷτον,ἐρωτῳήτην/ἐρωτῴτην,ἐρωτῴημεν/ἐρωτῷμεν,ἐρωτῴητε/ἐρωτῷτε,ἐρωτῴησᾰν/ἐρωτῷεν,
imperative,,ἐρώτᾱ,ἐρωτάτω,ἐρωτᾶτον,ἐρωτάτων,,ἐρωτᾶτε,ἐρωτώντων,
middle/ passive,indicative,ἐρωτῶμαι,ἐρωτᾷ,ἐρωτᾶται,ἐρωτᾶσθον,ἐρωτᾶσθον,ἐρωτώμεθᾰ,ἐρωτᾶσθε,ἐρωτῶνται
subjunctive,ἐρωτῶμαι,ἐρωτᾷ,ἐρωτᾶται,ἐρωτᾶσθον,ἐρωτᾶσθον,ἐρωτώμεθᾰ,ἐρωτᾶσθε,ἐρωτῶνται,
optative,ἐρωτῴμην,ἐρωτῷο,ἐρωτῷτο,ἐρωτῷσθον,ἐρωτῴσθην,ἐρωτῴμεθᾰ,ἐρωτῷσθε,ἐρωτῷντο,
imperative,,ἐρωτῶ,ἐρωτάσθω,ἐρωτᾶσθον,ἐρωτάσθων,,ἐρωτᾶσθε,ἐρωτάσθων,
,active,middle/passive,,,,,,,
infinitive,ἐρωτᾶν,ἐρωτᾶσθαι,,,,,,,
participle,"ἐρωτῶν , ἐρωτῶσᾰ , ἐρωτῶν","ἐρωτώμενος , ἐρωτωμένη , ἐρωτώμενον",,,,,,,
number,singular,dual,plural,,,,,,
present,first,second,third,second,third,first,second,third,
active,indicative,ἐρωτάω,ἐρωτάεις,ἐρωτάει,ἐρωτάετον,ἐρωτάετον,ἐρωτάομεν,ἐρωτάετε,ἐρωτάουσῐ(ν)
subjunctive,ἐρωτάω,ἐρωτάῃς,ἐρωτάῃ,ἐρωτάητον,ἐρωτάητον,ἐρωτάωμεν,ἐρωτάητε,ἐρωτάωσῐ(ν),
optative,ἐρωτάοιμῐ,ἐρωτάοις,ἐρωτάοι,ἐρωτάοιτον,ἐρωτᾰοίτην,ἐρωτάοιμεν,ἐρωτάοιτε,ἐρωτάοιεν,
imperative,,ἐρώτᾰε,ἐρωτᾰέτω,ἐρωτάετον,ἐρωτᾰέτων,,ἐρωτάετε,ἐρωτᾰόντων,
middle/ passive,indicative,ἐρωτάομαι,ἐρωτάει/ἐρωτάῃ,ἐρωτάεται,ἐρωτάεσθον,ἐρωτάεσθον,ἐρωτᾰόμεθᾰ,ἐρωτάεσθε,ἐρωτάονται
subjunctive,ἐρωτάωμαι,ἐρωτάῃ,ἐρωτάηται,ἐρωτάησθον,ἐρωτάησθον,ἐρωτᾰώμεθᾰ,ἐρωτάησθε,ἐρωτάωνται,
optative,ἐρωτᾰοίμην,ἐρωτάοιο,ἐρωτάοιτο,ἐρωτάοισθον,ἐρωτᾰοίσθην,ἐρωτᾰοίμεθᾰ,ἐρωτάοισθε,ἐρωτάοιντο,
imperative,,ἐρωτάου,ἐρωτᾰέσθω,ἐρωτάεσθον,ἐρωτᾰέσθων,,ἐρωτάεσθε,ἐρωτᾰέσθων,
,active,middle/passive,,,,,,,
infinitive,ἐρωτάειν,ἐρωτάεσθαι,,,,,,,
participle,"ἐρωτάων , ἐρωτάουσᾰ , ἐρώτᾰον","ἐρωτᾰόμενος , ἐρωτᾰομένη , ἐρωτᾰόμενον",,,,,,,
number,singular,dual,plural,,,,,,
future,first,second,third,second,third,first,second,third,
active,indicative,ἐρωτήσω,ἐρωτήσεις,ἐρωτήσει,ἐρωτήσετον,ἐρωτήσετον,ἐρωτήσομεν,ἐρωτήσετε,ἐρωτήσουσῐ(ν)
optative,ἐρωτήσοιμῐ,ἐρωτήσοις,ἐρωτήσοι,ἐρωτήσοιτον,ἐρωτησοίτην,ἐρωτήσοιμεν,ἐρωτήσοιτε,ἐρωτήσοιεν,
middle,indicative,ἐρωτήσομαι,ἐρωτήσει/ἐρωτήσῃ,ἐρωτήσεται,ἐρωτήσεσθον,ἐρωτήσεσθον,ἐρωτησόμεθᾰ,ἐρωτήσεσθε,ἐρωτήσονται
optative,ἐρωτησοίμην,ἐρωτήσοιο,ἐρωτήσοιτο,ἐρωτήσοισθον,ἐρωτησοίσθην,ἐρωτησοίμεθᾰ,ἐρωτήσοισθε,ἐρωτήσοιντο,
,active,middle,,,,,,,
infinitive,ἐρωτήσειν,ἐρωτήσεσθαι,,,,,,,
participle,"ἐρωτήσων , ἐρωτήσουσᾰ , ερώτησον","ἐρωτησόμενος , ἐρωτησομένη , ἐρωτησόμενον",,,,,,,
