0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,φαίνω,φαίνεις,φαίνει,φαίνετον,φαίνετον,φαίνομεν,φαίνετε,φαίνουσῐ(ν)
subjunctive,φαίνω,φαίνῃς,φαίνῃ,φαίνητον,φαίνητον,φαίνωμεν,φαίνητε,φαίνωσῐ(ν),
optative,φαίνοιμῐ,φαίνοις,φαίνοι,φαίνοιτον,φαινοίτην,φαίνοιμεν,φαίνοιτε,φαίνοιεν,
imperative,,φαῖνε,φαινέτω,φαίνετον,φαινέτων,,φαίνετε,φαινόντων,
middle/passive,indicative,φαίνομαι,"φαίνῃ,φαίνει",φαίνεται,φαίνεσθον,φαίνεσθον,φαινόμεθᾰ,φαίνεσθε,φαίνονται
subjunctive,φαίνωμαι,φαίνῃ,φαίνηται,φαίνησθον,φαίνησθον,φαινώμεθᾰ,φαίνησθε,φαίνωνται,
optative,φαινοίμην,φαίνοιο,φαίνοιτο,φαίνοισθον,φαινοίσθην,φαινοίμεθᾰ,φαίνοισθε,φαίνοιντο,
imperative,,φαίνου,φαινέσθω,φαίνεσθον,φαινέσθων,,φαίνεσθε,φαινέσθων,
,active,middle/passive,,,,,,,
infinitive,φαίνειν,φαίνεσθαι,,,,,,,
participle,m,φαίνων,φαινόμενος,,,,,,
f,φαίνουσᾰ,φαινομένη,,,,,,,
n,φαῖνον,φαινόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἔφαινον,ἔφαινες,ἔφαινε(ν),ἐφαίνετον,ἐφαινέτην,ἐφαίνομεν,ἐφαίνετε,ἔφαινον
middle/passive,indicative,ἐφαινόμην,ἐφαίνου,ἐφαίνετο,ἐφαίνεσθον,ἐφαινέσθην,ἐφαινόμεθᾰ,ἐφαίνεσθε,ἐφαίνοντο
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,φάνεσκον,φάνεσκες,φάνεσκε(ν),φανέσκετον,φανεσκέτην,φανέσκομεν,φανέσκετε,φάνεσκον
middle/passive,indicative,φανεσκόμην,φανέσκου,φανέσκετο,φανέσκεσθον,φανεσκέσθην,φανεσκόμεθᾰ,φανέσκεσθε,φανέσκοντο
