0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,πλᾰ́σσω,πλᾰ́σσεις,πλᾰ́σσει,πλᾰ́σσετον,πλᾰ́σσετον,πλᾰ́σσομεν,πλᾰ́σσετε,πλᾰ́σσουσῐ(ν)
subjunctive,πλᾰ́σσω,πλᾰ́σσῃς,πλᾰ́σσῃ,πλᾰ́σσητον,πλᾰ́σσητον,πλᾰ́σσωμεν,πλᾰ́σσητε,πλᾰ́σσωσῐ(ν),
optative,πλᾰ́σσοιμῐ,πλᾰ́σσοις,πλᾰ́σσοι,πλᾰ́σσοιτον,πλᾰσσοίτην,πλᾰ́σσοιμεν,πλᾰ́σσοιτε,πλᾰ́σσοιεν,
imperative,,πλᾰ́σσε,πλᾰσσέτω,πλᾰ́σσετον,πλᾰσσέτων,,πλᾰ́σσετε,πλᾰσσόντων,
middle/passive,indicative,πλᾰ́σσομαι,"πλᾰ́σσῃ,πλᾰ́σσει",πλᾰ́σσεται,πλᾰ́σσεσθον,πλᾰ́σσεσθον,πλᾰσσόμεθᾰ,πλᾰ́σσεσθε,πλᾰ́σσονται
subjunctive,πλᾰ́σσωμαι,πλᾰ́σσῃ,πλᾰ́σσηται,πλᾰ́σσησθον,πλᾰ́σσησθον,πλᾰσσώμεθᾰ,πλᾰ́σσησθε,πλᾰ́σσωνται,
optative,πλᾰσσοίμην,πλᾰ́σσοιο,πλᾰ́σσοιτο,πλᾰ́σσοισθον,πλᾰσσοίσθην,πλᾰσσοίμεθᾰ,πλᾰ́σσοισθε,πλᾰ́σσοιντο,
imperative,,πλᾰ́σσου,πλᾰσσέσθω,πλᾰ́σσεσθον,πλᾰσσέσθων,,πλᾰ́σσεσθε,πλᾰσσέσθων,
,active,middle/passive,,,,,,,
infinitive,πλᾰ́σσειν,πλᾰ́σσεσθαι,,,,,,,
participle,m,πλᾰ́σσων,πλᾰσσόμενος,,,,,,
f,πλᾰ́σσουσᾰ,πλᾰσσομένη,,,,,,,
n,πλᾰ́σσον,πλᾰσσόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,πλᾰ́ττω,πλᾰ́ττεις,πλᾰ́ττει,πλᾰ́ττετον,πλᾰ́ττετον,πλᾰ́ττομεν,πλᾰ́ττετε,πλᾰ́ττουσῐ(ν)
