0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἐπιφέρω,ἐπιφέρεις,ἐπιφέρει,ἐπιφέρετον,ἐπιφέρετον,ἐπιφέρομεν,ἐπιφέρετε,ἐπιφέρουσῐ(ν)
subjunctive,ἐπιφέρω,ἐπιφέρῃς,ἐπιφέρῃ,ἐπιφέρητον,ἐπιφέρητον,ἐπιφέρωμεν,ἐπιφέρητε,ἐπιφέρωσῐ(ν),
optative,ἐπιφέροιμῐ,ἐπιφέροις,ἐπιφέροι,ἐπιφέροιτον,ἐπιφεροίτην,ἐπιφέροιμεν,ἐπιφέροιτε,ἐπιφέροιεν,
imperative,,ἐπίφερε,ἐπιφερέτω,ἐπιφέρετον,ἐπιφερέτων,,ἐπιφέρετε,ἐπιφερόντων,
middle/passive,indicative,ἐπιφέρομαι,"ἐπιφέρῃ,ἐπιφέρει",ἐπιφέρεται,ἐπιφέρεσθον,ἐπιφέρεσθον,ἐπιφερόμεθᾰ,ἐπιφέρεσθε,ἐπιφέρονται
subjunctive,ἐπιφέρωμαι,ἐπιφέρῃ,ἐπιφέρηται,ἐπιφέρησθον,ἐπιφέρησθον,ἐπιφερώμεθᾰ,ἐπιφέρησθε,ἐπιφέρωνται,
optative,ἐπιφεροίμην,ἐπιφέροιο,ἐπιφέροιτο,ἐπιφέροισθον,ἐπιφεροίσθην,ἐπιφεροίμεθᾰ,ἐπιφέροισθε,ἐπιφέροιντο,
imperative,,ἐπιφέρου,ἐπιφερέσθω,ἐπιφέρεσθον,ἐπιφερέσθων,,ἐπιφέρεσθε,ἐπιφερέσθων,
,active,middle/passive,,,,,,,
infinitive,ἐπιφέρειν,ἐπιφέρεσθαι,,,,,,,
participle,m,ἐπιφέρων,ἐπιφερόμενος,,,,,,
f,ἐπιφέρουσᾰ,ἐπιφερομένη,,,,,,,
n,ἐπιφέρον,ἐπιφερόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἐπέφερον,ἐπέφερες,ἐπέφερε(ν),ἐπεφέρετον,ἐπεφερέτην,ἐπεφέρομεν,ἐπεφέρετε,ἐπέφερον
middle/passive,indicative,ἐπεφερόμην,ἐπεφέρου,ἐπεφέρετο,ἐπεφέρεσθον,ἐπεφερέσθην,ἐπεφερόμεθᾰ,ἐπεφέρεσθε,ἐπεφέροντο
