0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
present,first,second,third,second,third,first,second,third,
active,indicative,χορεύω,χορεύεις,χορεύει,χορεύετον,χορεύετον,χορεύομεν,χορεύετε,χορεύουσῐ(ν)
subjunctive,χορεύω,χορεύῃς,χορεύῃ,χορεύητον,χορεύητον,χορεύωμεν,χορεύητε,χορεύωσῐ(ν),
optative,χορεύοιμῐ,χορεύοις,χορεύοι,χορεύοιτον,χορευοίτην,χορεύοιμεν,χορεύοιτε,χορεύοιεν,
imperative,,χορεῦε,χορευέτω,χορεύετον,χορευέτων,,χορεύετε,χορευόντων,
middle/ passive,indicative,χορεύομαι,χορεύει/χορεύῃ,χορεύεται,χορεύεσθον,χορεύεσθον,χορευόμεθᾰ,χορεύεσθε,χορεύονται
subjunctive,χορεύωμαι,χορεύῃ,χορεύηται,χορεύησθον,χορεύησθον,χορευώμεθᾰ,χορεύησθε,χορεύωνται,
optative,χορευοίμην,χορεύοιο,χορεύοιτο,χορεύοισθον,χορευοίσθην,χορευοίμεθᾰ,χορεύοισθε,χορεύοιντο,
imperative,,χορεύου,χορευέσθω,χορεύεσθον,χορευέσθων,,χορεύεσθε,χορευέσθων,
,active,middle/passive,,,,,,,
infinitive,χορεύειν,χορεύεσθαι,,,,,,,
participle,"χορεύων , χορεύουσᾰ , χορεῦον","χορευόμενος , χορευομένη , χορευόμενον",,,,,,,
number,singular,dual,plural,,,,,,
imperfect,first,second,third,second,third,first,second,third,
active,indicative,ἐχόρευον,ἐχόρευες,ἐχόρευε,ἐχορεύετον,ἐχορευέτην,ἐχορεύομεν,ἐχορεύετε,ἐχόρευον
middle/passive,ἐχορευόμην,ἐχορεύου,ἐχορεύετο,ἐχορεύεσθον,ἐχορευέσθην,ἐχορευόμεθᾰ,ἐχορεύεσθε,ἐχορεύοντο,
number,singular,dual,plural,,,,,,
future,first,second,third,second,third,first,second,third,
active,indicative,χορεύσω,χορεύσεις,χορεύσει,χορεύσετον,χορεύσετον,χορεύσομεν,χορεύσετε,χορεύσουσῐ(ν)
optative,χορεύσοιμῐ,χορεύσοις,χορεύσοι,χορεύσοιτον,χορευσοίτην,χορεύσοιμεν,χορεύσοιτε,χορεύσοιεν,
middle,indicative,χορεύσομαι,χορεύσει/χορεύσῃ,χορεύσεται,χορεύσεσθον,χορεύσεσθον,χορευσόμεθᾰ,χορεύσεσθε,χορεύσονται
optative,χορευσοίμην,χορεύσοιο,χορεύσοιτο,χορεύσοισθον,χορευσοίσθην,χορευσοίμεθᾰ,χορεύσοισθε,χορεύσοιντο,
passive,indicative,χορευθήσομαι,χορευθήσει/χορευθήσῃ,χορευθήσεται,χορευθήσεσθον,χορευθήσεσθον,χορευθησόμεθᾰ,χορευθήσεσθε,χορευθήσονται
optative,χορευθησοίμην,χορευθήσοιο,χορευθήσοιτο,χορευθήσοισθον,χορευθησοίσθην,χορευθησοίμεθᾰ,χορευθήσοισθε,χορευθήσοιντο,
,active,middle,passive,,,,,,
infinitive,χορεύσειν,χορεύσεσθαι,χορευθήσεσθαι,,,,,,
participle,"χορεύσων , χορεύσουσᾰ , χορεῦσον","χορευσόμενος , χορευσομένη , χορευσόμενον","χορευθησόμενος , χορευθησομένη , χορευθησόμενον",,,,,,
number,singular,dual,plural,,,,,,
aorist,first,second,third,second,third,first,second,third,
active,indicative,ἐχόρευσα,ἐχόρευσας,ἐχόρευσε,ἐχορεύσατον,ἐχορευσάτην,ἐχορεύσαμεν,ἐχορεύσατε,ἐχόρευσαν
subjunctive,χορεύσω,χορεύσῃς,χορεύσῃ,χορεύσητον,χορεύσητον,χορεύσωμεν,χορεύσητε,χορεύσωσῐ(ν),
optative,χορεύσαιμῐ,χορεύσαις/χορεύσειας,χορεύσαι/χορεύσειε,χορεύσαιτον,χορευσαίτην,χορεύσαιμεν,χορεύσαιτε,χορεύσαιεν/χορεύσειαν,
imperative,,χόρευσον,χορευσάτω,χορεύσατον,χορευσάτων,,χορεύσατε,χορευσάντων,
middle,indicative,ἐχορευσάμην,ἐχορεύσω,ἐχορεύσατο,ἐχορεύσασθον,ἐχορευσάσθην,ἐχορευσάμεθα,ἐχορεύσασθε,ἐχορεύσαντο
subjunctive,χορεύσωμαι,χορεύσῃ,χορεύσηται,χορεύσησθον,χορεύσησθον,χορευσώμεθα,χορεύσησθε,χορεύσωνται,
optative,χορευσαίμην,χορεύσαιο,χορεύσαιτο,χορεύσαισθον,χορευσαίσθην,χορευσαίμεθα,χορεύσαισθε,χορεύσαιντο,
imperative,,χόρευσαι,χορευσάσθω,χορεύσασθον,χορευσάσθων,,χορεύσασθε,χορευσάσθων,
passive,indicative,ἐχορεύθην,ἐχορεύθης,ἐχορεύθη,ἐχορεύθητον,ἐχορευθήτην,ἐχορεύθημεν,ἐχορεύθητε,ἐχορεύθησαν
subjunctive,χορευθῶ,χορευθῇς,χορευθῇ,χορευθῆτον,χορευθῆτον,χορευθῶμεν,χορευθῆτε,χορευθῶσῐ(ν),
