0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,τυγχάνω,τυγχάνεις,τυγχάνει,τυγχάνετον,τυγχάνετον,τυγχάνομεν,τυγχάνετε,τυγχάνουσῐ(ν)
subjunctive,τυγχάνω,τυγχάνῃς,τυγχάνῃ,τυγχάνητον,τυγχάνητον,τυγχάνωμεν,τυγχάνητε,τυγχάνωσῐ(ν),
optative,τυγχάνοιμῐ,τυγχάνοις,τυγχάνοι,τυγχάνοιτον,τυγχανοίτην,τυγχάνοιμεν,τυγχάνοιτε,τυγχάνοιεν,
imperative,,τύγχανε,τυγχανέτω,τυγχάνετον,τυγχανέτων,,τυγχάνετε,τυγχανόντων,
middle/passive,indicative,τυγχάνομαι,"τυγχάνῃ,τυγχάνει",τυγχάνεται,τυγχάνεσθον,τυγχάνεσθον,τυγχανόμεθᾰ,τυγχάνεσθε,τυγχάνονται
subjunctive,τυγχάνωμαι,τυγχάνῃ,τυγχάνηται,τυγχάνησθον,τυγχάνησθον,τυγχανώμεθᾰ,τυγχάνησθε,τυγχάνωνται,
optative,τυγχανοίμην,τυγχάνοιο,τυγχάνοιτο,τυγχάνοισθον,τυγχανοίσθην,τυγχανοίμεθᾰ,τυγχάνοισθε,τυγχάνοιντο,
imperative,,τυγχάνου,τυγχανέσθω,τυγχάνεσθον,τυγχανέσθων,,τυγχάνεσθε,τυγχανέσθων,
,active,middle/passive,,,,,,,
infinitive,τυγχάνειν,τυγχάνεσθαι,,,,,,,
participle,m,τυγχάνων,τυγχανόμενος,,,,,,
f,τυγχάνουσᾰ,τυγχανομένη,,,,,,,
n,τυγχάνον,τυγχανόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἐτύγχανον,ἐτύγχανες,ἐτύγχανε(ν),ἐτυγχάνετον,ἐτυγχανέτην,ἐτυγχάνομεν,ἐτυγχάνετε,ἐτύγχανον
middle/passive,indicative,ἐτυγχανόμην,ἐτυγχάνου,ἐτυγχάνετο,ἐτυγχάνεσθον,ἐτυγχανέσθην,ἐτυγχανόμεθᾰ,ἐτυγχάνεσθε,ἐτυγχάνοντο
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
