0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,γιγνώσκω,γιγνώσκεις,γιγνώσκει,γιγνώσκετον,γιγνώσκετον,γιγνώσκομεν,γιγνώσκετε,γιγνώσκουσῐ(ν)
subjunctive,γιγνώσκω,γιγνώσκῃς,γιγνώσκῃ,γιγνώσκητον,γιγνώσκητον,γιγνώσκωμεν,γιγνώσκητε,γιγνώσκωσῐ(ν),
optative,γιγνώσκοιμῐ,γιγνώσκοις,γιγνώσκοι,γιγνώσκοιτον,γιγνωσκοίτην,γιγνώσκοιμεν,γιγνώσκοιτε,γιγνώσκοιεν,
imperative,,γίγνωσκε,γιγνωσκέτω,γιγνώσκετον,γιγνωσκέτων,,γιγνώσκετε,γιγνωσκόντων,
middle/passive,indicative,γιγνώσκομαι,"γιγνώσκῃ,γιγνώσκει",γιγνώσκεται,γιγνώσκεσθον,γιγνώσκεσθον,γιγνωσκόμεθᾰ,γιγνώσκεσθε,γιγνώσκονται
subjunctive,γιγνώσκωμαι,γιγνώσκῃ,γιγνώσκηται,γιγνώσκησθον,γιγνώσκησθον,γιγνωσκώμεθᾰ,γιγνώσκησθε,γιγνώσκωνται,
optative,γιγνωσκοίμην,γιγνώσκοιο,γιγνώσκοιτο,γιγνώσκοισθον,γιγνωσκοίσθην,γιγνωσκοίμεθᾰ,γιγνώσκοισθε,γιγνώσκοιντο,
imperative,,γιγνώσκου,γιγνωσκέσθω,γιγνώσκεσθον,γιγνωσκέσθων,,γιγνώσκεσθε,γιγνωσκέσθων,
,active,middle/passive,,,,,,,
infinitive,γιγνώσκειν,γιγνώσκεσθαι,,,,,,,
participle,m,γιγνώσκων,γιγνωσκόμενος,,,,,,
f,γιγνώσκουσᾰ,γιγνωσκομένη,,,,,,,
n,γιγνῶσκον,γιγνωσκόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,γινώσκω,γινώσκεις,γινώσκει,γινώσκετον,γινώσκετον,γινώσκομεν,γινώσκετε,γινώσκουσῐ(ν)
subjunctive,γινώσκω,γινώσκῃς,γινώσκῃ,γινώσκητον,γινώσκητον,γινώσκωμεν,γινώσκητε,γινώσκωσῐ(ν),
optative,γινώσκοιμῐ,γινώσκοις,γινώσκοι,γινώσκοιτον,γινωσκοίτην,γινώσκοιμεν,γινώσκοιτε,γινώσκοιεν,
