0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ὁμολογέω,ὁμολογέεις,ὁμολογέει,ὁμολογέετον,ὁμολογέετον,ὁμολογέομεν,ὁμολογέετε,ὁμολογέουσῐ(ν)
subjunctive,ὁμολογέω,ὁμολογέῃς,ὁμολογέῃ,ὁμολογέητον,ὁμολογέητον,ὁμολογέωμεν,ὁμολογέητε,ὁμολογέωσῐ(ν),
optative,ὁμολογέοιμῐ,ὁμολογέοις,ὁμολογέοι,ὁμολογέοιτον,ὁμολογεοίτην,ὁμολογέοιμεν,ὁμολογέοιτε,ὁμολογέοιεν,
imperative,,ὁμολόγεε,ὁμολογεέτω,ὁμολογέετον,ὁμολογεέτων,,ὁμολογέετε,ὁμολογεόντων,
middle/passive,indicative,ὁμολογέομαι,"ὁμολογέῃ,ὁμολογέει",ὁμολογέεται,ὁμολογέεσθον,ὁμολογέεσθον,ὁμολογεόμεθᾰ,ὁμολογέεσθε,ὁμολογέονται
subjunctive,ὁμολογέωμαι,ὁμολογέῃ,ὁμολογέηται,ὁμολογέησθον,ὁμολογέησθον,ὁμολογεώμεθᾰ,ὁμολογέησθε,ὁμολογέωνται,
optative,ὁμολογεοίμην,ὁμολογέοιο,ὁμολογέοιτο,ὁμολογέοισθον,ὁμολογεοίσθην,ὁμολογεοίμεθᾰ,ὁμολογέοισθε,ὁμολογέοιντο,
imperative,,ὁμολογέου,ὁμολογεέσθω,ὁμολογέεσθον,ὁμολογεέσθων,,ὁμολογέεσθε,ὁμολογεέσθων,
,active,middle/passive,,,,,,,
infinitive,ὁμολογέειν,ὁμολογέεσθαι,,,,,,,
participle,m,ὁμολογέων,ὁμολογεόμενος,,,,,,
f,ὁμολογέουσᾰ,ὁμολογεομένη,,,,,,,
n,ὁμολογέον,ὁμολογεόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ὁμολογῶ,ὁμολογεῖς,ὁμολογεῖ,ὁμολογεῖτον,ὁμολογεῖτον,ὁμολογοῦμεν,ὁμολογεῖτε,ὁμολογοῦσῐ(ν)
subjunctive,ὁμολογῶ,ὁμολογῇς,ὁμολογῇ,ὁμολογῆτον,ὁμολογῆτον,ὁμολογῶμεν,ὁμολογῆτε,ὁμολογῶσῐ(ν),
