0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,νῑκᾰ́ω,νῑκᾰ́εις,νῑκᾰ́ει,νῑκᾰ́ετον,νῑκᾰ́ετον,νῑκᾰ́ομεν,νῑκᾰ́ετε,νῑκᾰ́ουσῐ(ν)
subjunctive,νῑκᾰ́ω,νῑκᾰ́ῃς,νῑκᾰ́ῃ,νῑκᾰ́ητον,νῑκᾰ́ητον,νῑκᾰ́ωμεν,νῑκᾰ́ητε,νῑκᾰ́ωσῐ(ν),
optative,νῑκᾰ́οιμῐ,νῑκᾰ́οις,νῑκᾰ́οι,νῑκᾰ́οιτον,νῑκᾰοίτην,νῑκᾰ́οιμεν,νῑκᾰ́οιτε,νῑκᾰ́οιεν,
imperative,,νῑ́κᾰε,νῑκᾰέτω,νῑκᾰ́ετον,νῑκᾰέτων,,νῑκᾰ́ετε,νῑκᾰόντων,
middle/passive,indicative,νῑκᾰ́ομαι,"νῑκᾰ́ῃ,νῑκᾰ́ει",νῑκᾰ́εται,νῑκᾰ́εσθον,νῑκᾰ́εσθον,νῑκᾰόμεθᾰ,νῑκᾰ́εσθε,νῑκᾰ́ονται
subjunctive,νῑκᾰ́ωμαι,νῑκᾰ́ῃ,νῑκᾰ́ηται,νῑκᾰ́ησθον,νῑκᾰ́ησθον,νῑκᾰώμεθᾰ,νῑκᾰ́ησθε,νῑκᾰ́ωνται,
optative,νῑκᾰοίμην,νῑκᾰ́οιο,νῑκᾰ́οιτο,νῑκᾰ́οισθον,νῑκᾰοίσθην,νῑκᾰοίμεθᾰ,νῑκᾰ́οισθε,νῑκᾰ́οιντο,
imperative,,νῑκᾰ́ου,νῑκᾰέσθω,νῑκᾰ́εσθον,νῑκᾰέσθων,,νῑκᾰ́εσθε,νῑκᾰέσθων,
,active,middle/passive,,,,,,,
infinitive,νῑκᾰ́ειν,νῑκᾰ́εσθαι,,,,,,,
participle,m,νῑκᾰ́ων,νῑκᾰόμενος,,,,,,
f,νῑκᾰ́ουσᾰ,νῑκᾰομένη,,,,,,,
n,νῑκᾰ́ον,νῑκᾰόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,νῑκῶ,νῑκᾷς,νῑκᾷ,νῑκᾶτον,νῑκᾶτον,νῑκῶμεν,νῑκᾶτε,νῑκῶσῐ(ν)
