0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἔρδω,ἔρδεις,ἔρδει,ἔρδετον,ἔρδετον,ἔρδομεν,ἔρδετε,ἔρδουσῐ(ν)
subjunctive,ἔρδω,ἔρδῃς,ἔρδῃ,ἔρδητον,ἔρδητον,ἔρδωμεν,ἔρδητε,ἔρδωσῐ(ν),
optative,ἔρδοιμῐ,ἔρδοις,ἔρδοι,ἔρδοιτον,ἐρδοίτην,ἔρδοιμεν,ἔρδοιτε,ἔρδοιεν,
imperative,,ἔρδε,ἐρδέτω,ἔρδετον,ἐρδέτων,,ἔρδετε,ἐρδόντων,
,active,,,,,,,,
infinitive,ἔρδειν,,,,,,,,
participle,m,ἔρδων,,,,,,,
f,ἔρδουσᾰ,,,,,,,,
n,ἔρδον,,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἔρδον,ἔρδες,ἔρδε(ν),ἔρδετον,ἐρδέτην,ἔρδομεν,ἔρδετε,ἔρδον
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἔρδεσκον,ἔρδεσκες,ἔρδεσκε(ν),ἐρδέσκετον,ἐρδεσκέτην,ἐρδέσκομεν,ἐρδέσκετε,ἔρδεσκον
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἔρξω,ἔρξεις,ἔρξει,ἔρξετον,ἔρξετον,ἔρξομεν,ἔρξετε,ἔρξουσῐ(ν)
optative,ἔρξοιμῐ,ἔρξοις,ἔρξοι,ἔρξοιτον,ἐρξοίτην,ἔρξοιμεν,ἔρξοιτε,ἔρξοιεν,
,active,,,,,,,,
infinitive,ἔρξειν,,,,,,,,
participle,m,ἔρξων,,,,,,,
f,ἔρξουσᾰ,,,,,,,,
n,ἔρξον,,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
