0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ὁρᾰ́ω,ὁρᾰ́εις,ὁρᾰ́ει,ὁρᾰ́ετον,ὁρᾰ́ετον,ὁρᾰ́ομεν,ὁρᾰ́ετε,ὁρᾰ́ουσῐ(ν)
subjunctive,ὁρᾰ́ω,ὁρᾰ́ῃς,ὁρᾰ́ῃ,ὁρᾰ́ητον,ὁρᾰ́ητον,ὁρᾰ́ωμεν,ὁρᾰ́ητε,ὁρᾰ́ωσῐ(ν),
optative,ὁρᾰ́οιμῐ,ὁρᾰ́οις,ὁρᾰ́οι,ὁρᾰ́οιτον,ὁρᾰοίτην,ὁρᾰ́οιμεν,ὁρᾰ́οιτε,ὁρᾰ́οιεν,
imperative,,ὅρᾰε,ὁρᾰέτω,ὁρᾰ́ετον,ὁρᾰέτων,,ὁρᾰ́ετε,ὁρᾰόντων,
middle/passive,indicative,ὁρᾰ́ομαι,"ὁρᾰ́ῃ,ὁρᾰ́ει",ὁρᾰ́εται,ὁρᾰ́εσθον,ὁρᾰ́εσθον,ὁρᾰόμεθᾰ,ὁρᾰ́εσθε,ὁρᾰ́ονται
subjunctive,ὁρᾰ́ωμαι,ὁρᾰ́ῃ,ὁρᾰ́ηται,ὁρᾰ́ησθον,ὁρᾰ́ησθον,ὁρᾰώμεθᾰ,ὁρᾰ́ησθε,ὁρᾰ́ωνται,
optative,ὁρᾰοίμην,ὁρᾰ́οιο,ὁρᾰ́οιτο,ὁρᾰ́οισθον,ὁρᾰοίσθην,ὁρᾰοίμεθᾰ,ὁρᾰ́οισθε,ὁρᾰ́οιντο,
imperative,,ὁρᾰ́ου,ὁρᾰέσθω,ὁρᾰ́εσθον,ὁρᾰέσθων,,ὁρᾰ́εσθε,ὁρᾰέσθων,
,active,middle/passive,,,,,,,
infinitive,ὁρᾰ́ειν,ὁρᾰ́εσθαι,,,,,,,
participle,m,ὁρᾰ́ων,ὁρᾰόμενος,,,,,,
f,ὁρᾰ́ουσᾰ,ὁρᾰομένη,,,,,,,
n,ὁρᾰ́ον,ὁρᾰόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ὁρῶ,ὁρᾷς,ὁρᾷ,ὁρᾶτον,ὁρᾶτον,ὁρῶμεν,ὁρᾶτε,ὁρῶσῐ(ν)
