0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,δοκέω,δοκέεις,δοκέει,δοκέετον,δοκέετον,δοκέομεν,δοκέετε,δοκέουσῐ(ν)
subjunctive,δοκέω,δοκέῃς,δοκέῃ,δοκέητον,δοκέητον,δοκέωμεν,δοκέητε,δοκέωσῐ(ν),
optative,δοκέοιμῐ,δοκέοις,δοκέοι,δοκέοιτον,δοκεοίτην,δοκέοιμεν,δοκέοιτε,δοκέοιεν,
imperative,,δόκεε,δοκεέτω,δοκέετον,δοκεέτων,,δοκέετε,δοκεόντων,
middle/passive,indicative,δοκέομαι,"δοκέῃ,δοκέει",δοκέεται,δοκέεσθον,δοκέεσθον,δοκεόμεθᾰ,δοκέεσθε,δοκέονται
subjunctive,δοκέωμαι,δοκέῃ,δοκέηται,δοκέησθον,δοκέησθον,δοκεώμεθᾰ,δοκέησθε,δοκέωνται,
optative,δοκεοίμην,δοκέοιο,δοκέοιτο,δοκέοισθον,δοκεοίσθην,δοκεοίμεθᾰ,δοκέοισθε,δοκέοιντο,
imperative,,δοκέου,δοκεέσθω,δοκέεσθον,δοκεέσθων,,δοκέεσθε,δοκεέσθων,
,active,middle/passive,,,,,,,
infinitive,δοκέειν,δοκέεσθαι,,,,,,,
participle,m,δοκέων,δοκεόμενος,,,,,,
f,δοκέουσᾰ,δοκεομένη,,,,,,,
n,δοκέον,δοκεόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,δοκῶ,δοκεῖς,δοκεῖ,δοκεῖτον,δοκεῖτον,δοκοῦμεν,δοκεῖτε,δοκοῦσῐ(ν)
subjunctive,δοκῶ,δοκῇς,δοκῇ,δοκῆτον,δοκῆτον,δοκῶμεν,δοκῆτε,δοκῶσῐ(ν),
optative,"δοκοίην,δοκοῖμῐ","δοκοίης,δοκοῖς","δοκοίη,δοκοῖ","δοκοῖτον,δοκοίητον","δοκοίτην,δοκοιήτην","δοκοῖμεν,δοκοίημεν","δοκοῖτε,δοκοίητε","δοκοῖεν,δοκοίησᾰν",
imperative,,δόκει,δοκείτω,δοκεῖτον,δοκείτων,,δοκεῖτε,δοκούντων,
middle/passive,indicative,δοκοῦμαι,"δοκεῖ,δοκῇ",δοκεῖται,δοκεῖσθον,δοκεῖσθον,δοκούμεθᾰ,δοκεῖσθε,δοκοῦνται
