0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,αἱρέω,αἱρέεις,αἱρέει,αἱρέετον,αἱρέετον,αἱρέομεν,αἱρέετε,αἱρέουσῐ(ν)
subjunctive,αἱρέω,αἱρέῃς,αἱρέῃ,αἱρέητον,αἱρέητον,αἱρέωμεν,αἱρέητε,αἱρέωσῐ(ν),
optative,αἱρέοιμῐ,αἱρέοις,αἱρέοι,αἱρέοιτον,αἱρεοίτην,αἱρέοιμεν,αἱρέοιτε,αἱρέοιεν,
imperative,,αἵρεε,αἱρεέτω,αἱρέετον,αἱρεέτων,,αἱρέετε,αἱρεόντων,
middle/passive,indicative,αἱρέομαι,"αἱρέῃ,αἱρέει",αἱρέεται,αἱρέεσθον,αἱρέεσθον,αἱρεόμεθᾰ,αἱρέεσθε,αἱρέονται
subjunctive,αἱρέωμαι,αἱρέῃ,αἱρέηται,αἱρέησθον,αἱρέησθον,αἱρεώμεθᾰ,αἱρέησθε,αἱρέωνται,
optative,αἱρεοίμην,αἱρέοιο,αἱρέοιτο,αἱρέοισθον,αἱρεοίσθην,αἱρεοίμεθᾰ,αἱρέοισθε,αἱρέοιντο,
imperative,,αἱρέου,αἱρεέσθω,αἱρέεσθον,αἱρεέσθων,,αἱρέεσθε,αἱρεέσθων,
,active,middle/passive,,,,,,,
infinitive,αἱρέειν,αἱρέεσθαι,,,,,,,
participle,m,αἱρέων,αἱρεόμενος,,,,,,
f,αἱρέουσᾰ,αἱρεομένη,,,,,,,
n,αἱρέον,αἱρεόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,αἱρῶ,αἱρεῖς,αἱρεῖ,αἱρεῖτον,αἱρεῖτον,αἱροῦμεν,αἱρεῖτε,αἱροῦσῐ(ν)
subjunctive,αἱρῶ,αἱρῇς,αἱρῇ,αἱρῆτον,αἱρῆτον,αἱρῶμεν,αἱρῆτε,αἱρῶσῐ(ν),
optative,"αἱροίην,αἱροῖμῐ","αἱροίης,αἱροῖς","αἱροίη,αἱροῖ","αἱροῖτον,αἱροίητον","αἱροίτην,αἱροιήτην","αἱροῖμεν,αἱροίημεν","αἱροῖτε,αἱροίητε","αἱροῖεν,αἱροίησᾰν",
imperative,,αἵρει,αἱρείτω,αἱρεῖτον,αἱρείτων,,αἱρεῖτε,αἱρούντων,
