0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ῥαίνω,ῥαίνεις,ῥαίνει,ῥαίνετον,ῥαίνετον,ῥαίνομεν,ῥαίνετε,ῥαίνουσῐ(ν)
subjunctive,ῥαίνω,ῥαίνῃς,ῥαίνῃ,ῥαίνητον,ῥαίνητον,ῥαίνωμεν,ῥαίνητε,ῥαίνωσῐ(ν),
optative,ῥαίνοιμῐ,ῥαίνοις,ῥαίνοι,ῥαίνοιτον,ῥαινοίτην,ῥαίνοιμεν,ῥαίνοιτε,ῥαίνοιεν,
imperative,,ῥαῖνε,ῥαινέτω,ῥαίνετον,ῥαινέτων,,ῥαίνετε,ῥαινόντων,
middle/passive,indicative,ῥαίνομαι,"ῥαίνῃ,ῥαίνει",ῥαίνεται,ῥαίνεσθον,ῥαίνεσθον,ῥαινόμεθᾰ,ῥαίνεσθε,ῥαίνονται
subjunctive,ῥαίνωμαι,ῥαίνῃ,ῥαίνηται,ῥαίνησθον,ῥαίνησθον,ῥαινώμεθᾰ,ῥαίνησθε,ῥαίνωνται,
optative,ῥαινοίμην,ῥαίνοιο,ῥαίνοιτο,ῥαίνοισθον,ῥαινοίσθην,ῥαινοίμεθᾰ,ῥαίνοισθε,ῥαίνοιντο,
imperative,,ῥαίνου,ῥαινέσθω,ῥαίνεσθον,ῥαινέσθων,,ῥαίνεσθε,ῥαινέσθων,
,active,middle/passive,,,,,,,
infinitive,ῥαίνειν,ῥαίνεσθαι,,,,,,,
participle,m,ῥαίνων,ῥαινόμενος,,,,,,
f,ῥαίνουσᾰ,ῥαινομένη,,,,,,,
n,ῥαῖνον,ῥαινόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἔρραινον,ἔρραινες,ἔρραινε(ν),ἐρραίνετον,ἐρραινέτην,ἐρραίνομεν,ἐρραίνετε,ἔρραινον
middle/passive,indicative,ἐρραινόμην,ἐρραίνου,ἐρραίνετο,ἐρραίνεσθον,ἐρραινέσθην,ἐρραινόμεθᾰ,ἐρραίνεσθε,ἐρραίνοντο
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
