0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ὁμοιῶ,ὁμοιοῖς,ὁμοιοῖ,ὁμοιοῦτον,ὁμοιοῦτον,ὁμοιοῦμεν,ὁμοιοῦτε,ὁμοιοῦσῐ(ν)
subjunctive,ὁμοιῶ,ὁμοιοῖς,ὁμοιοῖ,ὁμοιῶτον,ὁμοιῶτον,ὁμοιῶμεν,ὁμοιῶτε,ὁμοιῶσῐ(ν),
optative,"ὁμοιοίην,ὁμοιοῖμῐ","ὁμοιοίης,ὁμοιοῖς","ὁμοιοίη,ὁμοιοῖ","ὁμοιοῖτον,ὁμοιοίητον","ὁμοιοίτην,ὁμοιοιήτην","ὁμοιοῖμεν,ὁμοιοίημεν","ὁμοιοῖτε,ὁμοιοίητε","ὁμοιοῖεν,ὁμοιοίησᾰν",
imperative,,ὁμοίου,ὁμοιούτω,ὁμοιοῦτον,ὁμοιούτων,,ὁμοιοῦτε,ὁμοιούντων,
middle/passive,indicative,ὁμοιοῦμαι,ὁμοιοῖ,ὁμοιοῦται,ὁμοιοῦσθον,ὁμοιοῦσθον,ὁμοιούμεθᾰ,ὁμοιοῦσθε,ὁμοιοῦνται
subjunctive,ὁμοιῶμαι,ὁμοιοῖ,ὁμοιῶται,ὁμοιῶσθον,ὁμοιῶσθον,ὁμοιώμεθᾰ,ὁμοιῶσθε,ὁμοιῶνται,
optative,ὁμοιοίμην,ὁμοιοῖο,ὁμοιοῖτο,ὁμοιοῖσθον,ὁμοιοίσθην,ὁμοιοίμεθᾰ,ὁμοιοῖσθε,ὁμοιοῖντο,
imperative,,ὁμοιοῦ,ὁμοιούσθω,ὁμοιοῦσθον,ὁμοιούσθων,,ὁμοιοῦσθε,ὁμοιούσθων,
,active,middle/passive,,,,,,,
infinitive,ὁμοιοῦν,ὁμοιοῦσθαι,,,,,,,
participle,m,ὁμοιῶν,ὁμοιούμενος,,,,,,
f,ὁμοιοῦσᾰ,ὁμοιουμένη,,,,,,,
n,ὁμοιοῦν,ὁμοιούμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ὡμοίουν,ὡμοίους,ὡμοίου,ὡμοιοῦτον,ὡμοιούτην,ὡμοιοῦμεν,ὡμοιοῦτε,ὡμοίουν
