0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἐρέφω,ἐρέφεις,ἐρέφει,ἐρέφετον,ἐρέφετον,ἐρέφομεν,ἐρέφετε,ἐρέφουσῐ(ν)
subjunctive,ἐρέφω,ἐρέφῃς,ἐρέφῃ,ἐρέφητον,ἐρέφητον,ἐρέφωμεν,ἐρέφητε,ἐρέφωσῐ(ν),
optative,ἐρέφοιμῐ,ἐρέφοις,ἐρέφοι,ἐρέφοιτον,ἐρεφοίτην,ἐρέφοιμεν,ἐρέφοιτε,ἐρέφοιεν,
imperative,,ἔρεφε,ἐρεφέτω,ἐρέφετον,ἐρεφέτων,,ἐρέφετε,ἐρεφόντων,
middle/passive,indicative,ἐρέφομαι,"ἐρέφῃ,ἐρέφει",ἐρέφεται,ἐρέφεσθον,ἐρέφεσθον,ἐρεφόμεθᾰ,ἐρέφεσθε,ἐρέφονται
subjunctive,ἐρέφωμαι,ἐρέφῃ,ἐρέφηται,ἐρέφησθον,ἐρέφησθον,ἐρεφώμεθᾰ,ἐρέφησθε,ἐρέφωνται,
optative,ἐρεφοίμην,ἐρέφοιο,ἐρέφοιτο,ἐρέφοισθον,ἐρεφοίσθην,ἐρεφοίμεθᾰ,ἐρέφοισθε,ἐρέφοιντο,
imperative,,ἐρέφου,ἐρεφέσθω,ἐρέφεσθον,ἐρεφέσθων,,ἐρέφεσθε,ἐρεφέσθων,
,active,middle/passive,,,,,,,
infinitive,ἐρέφειν,ἐρέφεσθαι,,,,,,,
participle,m,ἐρέφων,ἐρεφόμενος,,,,,,
f,ἐρέφουσᾰ,ἐρεφομένη,,,,,,,
n,ἐρέφον,ἐρεφόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἐρέπτω,ἐρέπτεις,ἐρέπτει,ἐρέπτετον,ἐρέπτετον,ἐρέπτομεν,ἐρέπτετε,ἐρέπτουσῐ(ν)
subjunctive,ἐρέπτω,ἐρέπτῃς,ἐρέπτῃ,ἐρέπτητον,ἐρέπτητον,ἐρέπτωμεν,ἐρέπτητε,ἐρέπτωσῐ(ν),
optative,ἐρέπτοιμῐ,ἐρέπτοις,ἐρέπτοι,ἐρέπτοιτον,ἐρεπτοίτην,ἐρέπτοιμεν,ἐρέπτοιτε,ἐρέπτοιεν,
imperative,,ἔρεπτε,ἐρεπτέτω,ἐρέπτετον,ἐρεπτέτων,,ἐρέπτετε,ἐρεπτόντων,
