0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἐφορᾰ́ω,ἐφορᾰ́εις,ἐφορᾰ́ει,ἐφορᾰ́ετον,ἐφορᾰ́ετον,ἐφορᾰ́ομεν,ἐφορᾰ́ετε,ἐφορᾰ́ουσῐ(ν)
subjunctive,ἐφορᾰ́ω,ἐφορᾰ́ῃς,ἐφορᾰ́ῃ,ἐφορᾰ́ητον,ἐφορᾰ́ητον,ἐφορᾰ́ωμεν,ἐφορᾰ́ητε,ἐφορᾰ́ωσῐ(ν),
optative,ἐφορᾰ́οιμῐ,ἐφορᾰ́οις,ἐφορᾰ́οι,ἐφορᾰ́οιτον,ἐφορᾰοίτην,ἐφορᾰ́οιμεν,ἐφορᾰ́οιτε,ἐφορᾰ́οιεν,
imperative,,ἐφόρᾰε,ἐφορᾰέτω,ἐφορᾰ́ετον,ἐφορᾰέτων,,ἐφορᾰ́ετε,ἐφορᾰόντων,
middle/passive,indicative,ἐφορᾰ́ομαι,"ἐφορᾰ́ῃ,ἐφορᾰ́ει",ἐφορᾰ́εται,ἐφορᾰ́εσθον,ἐφορᾰ́εσθον,ἐφορᾰόμεθᾰ,ἐφορᾰ́εσθε,ἐφορᾰ́ονται
subjunctive,ἐφορᾰ́ωμαι,ἐφορᾰ́ῃ,ἐφορᾰ́ηται,ἐφορᾰ́ησθον,ἐφορᾰ́ησθον,ἐφορᾰώμεθᾰ,ἐφορᾰ́ησθε,ἐφορᾰ́ωνται,
optative,ἐφορᾰοίμην,ἐφορᾰ́οιο,ἐφορᾰ́οιτο,ἐφορᾰ́οισθον,ἐφορᾰοίσθην,ἐφορᾰοίμεθᾰ,ἐφορᾰ́οισθε,ἐφορᾰ́οιντο,
imperative,,ἐφορᾰ́ου,ἐφορᾰέσθω,ἐφορᾰ́εσθον,ἐφορᾰέσθων,,ἐφορᾰ́εσθε,ἐφορᾰέσθων,
,active,middle/passive,,,,,,,
infinitive,ἐφορᾰ́ειν,ἐφορᾰ́εσθαι,,,,,,,
participle,m,ἐφορᾰ́ων,ἐφορᾰόμενος,,,,,,
f,ἐφορᾰ́ουσᾰ,ἐφορᾰομένη,,,,,,,
n,ἐφορᾰ́ον,ἐφορᾰόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
