0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἀφαιρέω,ἀφαιρέεις,ἀφαιρέει,ἀφαιρέετον,ἀφαιρέετον,ἀφαιρέομεν,ἀφαιρέετε,ἀφαιρέουσῐ(ν)
subjunctive,ἀφαιρέω,ἀφαιρέῃς,ἀφαιρέῃ,ἀφαιρέητον,ἀφαιρέητον,ἀφαιρέωμεν,ἀφαιρέητε,ἀφαιρέωσῐ(ν),
optative,ἀφαιρέοιμῐ,ἀφαιρέοις,ἀφαιρέοι,ἀφαιρέοιτον,ἀφαιρεοίτην,ἀφαιρέοιμεν,ἀφαιρέοιτε,ἀφαιρέοιεν,
imperative,,ἀφαίρεε,ἀφαιρεέτω,ἀφαιρέετον,ἀφαιρεέτων,,ἀφαιρέετε,ἀφαιρεόντων,
middle/passive,indicative,ἀφαιρέομαι,"ἀφαιρέῃ,ἀφαιρέει",ἀφαιρέεται,ἀφαιρέεσθον,ἀφαιρέεσθον,ἀφαιρεόμεθᾰ,ἀφαιρέεσθε,ἀφαιρέονται
subjunctive,ἀφαιρέωμαι,ἀφαιρέῃ,ἀφαιρέηται,ἀφαιρέησθον,ἀφαιρέησθον,ἀφαιρεώμεθᾰ,ἀφαιρέησθε,ἀφαιρέωνται,
optative,ἀφαιρεοίμην,ἀφαιρέοιο,ἀφαιρέοιτο,ἀφαιρέοισθον,ἀφαιρεοίσθην,ἀφαιρεοίμεθᾰ,ἀφαιρέοισθε,ἀφαιρέοιντο,
imperative,,ἀφαιρέου,ἀφαιρεέσθω,ἀφαιρέεσθον,ἀφαιρεέσθων,,ἀφαιρέεσθε,ἀφαιρεέσθων,
,active,middle/passive,,,,,,,
infinitive,ἀφαιρέειν,ἀφαιρέεσθαι,,,,,,,
participle,m,ἀφαιρέων,ἀφαιρεόμενος,,,,,,
f,ἀφαιρέουσᾰ,ἀφαιρεομένη,,,,,,,
n,ἀφαιρέον,ἀφαιρεόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἀφαιρῶ,ἀφαιρεῖς,ἀφαιρεῖ,ἀφαιρεῖτον,ἀφαιρεῖτον,ἀφαιροῦμεν,ἀφαιρεῖτε,ἀφαιροῦσῐ(ν)
subjunctive,ἀφαιρῶ,ἀφαιρῇς,ἀφαιρῇ,ἀφαιρῆτον,ἀφαιρῆτον,ἀφαιρῶμεν,ἀφαιρῆτε,ἀφαιρῶσῐ(ν),
