0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἐπῐλαμβᾰ́νω,ἐπῐλαμβᾰ́νεις,ἐπῐλαμβᾰ́νει,ἐπῐλαμβᾰ́νετον,ἐπῐλαμβᾰ́νετον,ἐπῐλαμβᾰ́νομεν,ἐπῐλαμβᾰ́νετε,ἐπῐλαμβᾰ́νουσῐ(ν)
subjunctive,ἐπῐλαμβᾰ́νω,ἐπῐλαμβᾰ́νῃς,ἐπῐλαμβᾰ́νῃ,ἐπῐλαμβᾰ́νητον,ἐπῐλαμβᾰ́νητον,ἐπῐλαμβᾰ́νωμεν,ἐπῐλαμβᾰ́νητε,ἐπῐλαμβᾰ́νωσῐ(ν),
optative,ἐπῐλαμβᾰ́νοιμῐ,ἐπῐλαμβᾰ́νοις,ἐπῐλαμβᾰ́νοι,ἐπῐλαμβᾰ́νοιτον,ἐπῐλαμβᾰνοίτην,ἐπῐλαμβᾰ́νοιμεν,ἐπῐλαμβᾰ́νοιτε,ἐπῐλαμβᾰ́νοιεν,
imperative,,ἐπῐλάμβᾰνε,ἐπῐλαμβᾰνέτω,ἐπῐλαμβᾰ́νετον,ἐπῐλαμβᾰνέτων,,ἐπῐλαμβᾰ́νετε,ἐπῐλαμβᾰνόντων,
middle/passive,indicative,ἐπῐλαμβᾰ́νομαι,"ἐπῐλαμβᾰ́νῃ,ἐπῐλαμβᾰ́νει",ἐπῐλαμβᾰ́νεται,ἐπῐλαμβᾰ́νεσθον,ἐπῐλαμβᾰ́νεσθον,ἐπῐλαμβᾰνόμεθᾰ,ἐπῐλαμβᾰ́νεσθε,ἐπῐλαμβᾰ́νονται
subjunctive,ἐπῐλαμβᾰ́νωμαι,ἐπῐλαμβᾰ́νῃ,ἐπῐλαμβᾰ́νηται,ἐπῐλαμβᾰ́νησθον,ἐπῐλαμβᾰ́νησθον,ἐπῐλαμβᾰνώμεθᾰ,ἐπῐλαμβᾰ́νησθε,ἐπῐλαμβᾰ́νωνται,
optative,ἐπῐλαμβᾰνοίμην,ἐπῐλαμβᾰ́νοιο,ἐπῐλαμβᾰ́νοιτο,ἐπῐλαμβᾰ́νοισθον,ἐπῐλαμβᾰνοίσθην,ἐπῐλαμβᾰνοίμεθᾰ,ἐπῐλαμβᾰ́νοισθε,ἐπῐλαμβᾰ́νοιντο,
imperative,,ἐπῐλαμβᾰ́νου,ἐπῐλαμβᾰνέσθω,ἐπῐλαμβᾰ́νεσθον,ἐπῐλαμβᾰνέσθων,,ἐπῐλαμβᾰ́νεσθε,ἐπῐλαμβᾰνέσθων,
