0,1,2,3
Case / #,Singular,Dual,Plural
Nominative,τὸ στῆθος,τὼ στήθεε,τᾰ̀ στήθεᾰ
Genitive,τοῦ στήθεος,τοῖν στηθέοιν,τῶν στηθέων
Dative,τῷ στήθεῐ̈,τοῖν στηθέοιν,τοῖς στήθεσῐ(ν)
Accusative,τὸ στῆθος,τὼ στήθεε,τᾰ̀ στήθεᾰ
Vocative,στῆθος,στήθεε,στήθεᾰ
Notes:,"This table gives Attic inflectional endings. For declension in dialects other than Attic, see Appendix:Ancient Greek dialectal declension.",,
Case / #,Singular,Dual,Plural
Nominative,τὸ στῆθος,τὼ στήθει,τᾰ̀ στήθη
Genitive,τοῦ στήθους,τοῖν στηθοῖν,τῶν στηθῶν
Dative,τῷ στήθει,τοῖν στηθοῖν,τοῖς στήθεσῐ(ν)
Accusative,τὸ στῆθος,τὼ στήθει,τᾰ̀ στήθη
Vocative,στῆθος,στήθει,στήθη
Notes:,"This table gives Attic inflectional endings. For declension in dialects other than Attic, see Appendix:Ancient Greek dialectal declension.",,
Case / #,Singular,Dual,Plural
Nominative,στῆθος,στήθεε,στήθεᾰ
Genitive,στήθεος,στηθέοιν,στηθέων
Dative,στήθεῐ̈,στηθέοιν,στήθεσῐ(ν)
Accusative,στῆθος,στήθεε,στήθεᾰ
Vocative,στῆθος,στήθεε,στήθεᾰ
Notes:,Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.,,
Case / #,Singular,Dual,Plural
Nominative,στῆθος,στήθει,στήθη
Genitive,στήθους,στηθοῖν,στηθῶν
Dative,στήθει,στηθοῖν,στήθεσῐ(ν)
Accusative,στῆθος,στήθει,στήθη
Vocative,στῆθος,στήθει,στήθη
Notes:,Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.,,
