0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
present,first,second,third,second,third,first,second,third,
middle/ passive,indicative,ἀποφθέγγομαι,ἀποφθέγγει/ἀποφθέγγῃ,ἀποφθέγγεται,ἀποφθέγγεσθον,ἀποφθέγγεσθον,ἀποφθεγγόμεθᾰ,ἀποφθέγγεσθε,ἀποφθέγγονται
subjunctive,ἀποφθέγγωμαι,ἀποφθέγγῃ,ἀποφθέγγηται,ἀποφθέγγησθον,ἀποφθέγγησθον,ἀποφθεγγώμεθᾰ,ἀποφθέγγησθε,ἀποφθέγγωνται,
optative,ἀποφθεγγοίμην,ἀποφθέγγοιο,ἀποφθέγγοιτο,ἀποφθέγγοισθον,ἀποφθεγγοίσθην,ἀποφθεγγοίμεθᾰ,ἀποφθέγγοισθε,ἀποφθέγγοιντο,
imperative,,ἀποφθέγγου,ἀποφθεγγέσθω,ἀποφθέγγεσθον,ἀποφθεγγέσθων,,ἀποφθέγγεσθε,ἀποφθεγγέσθων,
,infinitive,participle,,,,,,,
middle/passive,ἀποφθέγγεσθαι,"ἀποφθεγγόμενος , ἀποφθεγγομένη , ἀποφθεγγόμενον",,,,,,,
number,singular,dual,plural,,,,,,
imperfect,first,second,third,second,third,first,second,third,
middle/passive,indicative,ἀπεφθεγγόμην,ἀπεφθέγγου,ἀπεφθέγγετο,ἀπεφθέγγεσθον,ἀπεφθεγγέσθην,ἀπεφθεγγόμεθᾰ,ἀπεφθέγγεσθε,ἀπεφθέγγοντο
number,singular,dual,plural,,,,,,
future,first,second,third,second,third,first,second,third,
middle,indicative,ἀποφθέγξομαι,ἀποφθέγξει/ἀποφθέγξῃ,ἀποφθέγξεται,ἀποφθέγξεσθον,ἀποφθέγξεσθον,ἀποφθεγξόμεθᾰ,ἀποφθέγξεσθε,ἀποφθέγξονται
optative,ἀποφθεγξοίμην,ἀποφθέγξοιο,ἀποφθέγξοιτο,ἀποφθέγξοισθον,ἀποφθεγξοίσθην,ἀποφθεγξοίμεθᾰ,ἀποφθέγξοισθε,ἀποφθέγξοιντο,
,infinitive,participle,,,,,,,
infinitive,ἀποφθέγξεσθαι,"ἀποφθεγξόμενος , ἀποφθεγξομένη , ἀποφθεγξόμενον",,,,,,,
number,singular,dual,plural,,,,,,
aorist,first,second,third,second,third,first,second,third,
middle,indicative,ἀπεφθεγξάμην,ἀπεφθέγξω,ἀπεφθέγξατο,ἀπεφθέγξασθον,ἀπεφθεγξάσθην,ἀπεφθεγξάμεθα,ἀπεφθέγξασθε,ἀπεφθέγξαντο
subjunctive,ἀποφθέγξωμαι,ἀποφθέγξῃ,ἀποφθέγξηται,ἀποφθέγξησθον,ἀποφθέγξησθον,ἀποφθεγξώμεθα,ἀποφθέγξησθε,ἀποφθέγξωνται,
optative,ἀποφθεγξαίμην,ἀποφθέγξαιο,ἀποφθέγξαιτο,ἀποφθέγξαισθον,ἀποφθεγξαίσθην,ἀποφθεγξαίμεθα,ἀποφθέγξαισθε,ἀποφθέγξαιντο,
imperative,,ἀπόφθεγξαι,ἀποφθεγξάσθω,ἀποφθέγξασθον,ἀποφθεγξάσθων,,ἀποφθέγξασθε,ἀποφθεγξάσθων,
,infinitive,participle,,,,,,,
middle,ἀποφθέγξασθαι,"ἀποφθεγξάμενος, ἀποφθεγξαμένη, ἀποφθεγξάμενον",,,,,,,
