0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ψῡ́χω,ψῡ́χεις,ψῡ́χει,ψῡ́χετον,ψῡ́χετον,ψῡ́χομεν,ψῡ́χετε,ψῡ́χουσῐ(ν)
subjunctive,ψῡ́χω,ψῡ́χῃς,ψῡ́χῃ,ψῡ́χητον,ψῡ́χητον,ψῡ́χωμεν,ψῡ́χητε,ψῡ́χωσῐ(ν),
optative,ψῡ́χοιμῐ,ψῡ́χοις,ψῡ́χοι,ψῡ́χοιτον,ψῡχοίτην,ψῡ́χοιμεν,ψῡ́χοιτε,ψῡ́χοιεν,
imperative,,ψῦχε,ψῡχέτω,ψῡ́χετον,ψῡχέτων,,ψῡ́χετε,ψῡχόντων,
middle/passive,indicative,ψῡ́χομαι,"ψῡ́χῃ,ψῡ́χει",ψῡ́χεται,ψῡ́χεσθον,ψῡ́χεσθον,ψῡχόμεθᾰ,ψῡ́χεσθε,ψῡ́χονται
subjunctive,ψῡ́χωμαι,ψῡ́χῃ,ψῡ́χηται,ψῡ́χησθον,ψῡ́χησθον,ψῡχώμεθᾰ,ψῡ́χησθε,ψῡ́χωνται,
optative,ψῡχοίμην,ψῡ́χοιο,ψῡ́χοιτο,ψῡ́χοισθον,ψῡχοίσθην,ψῡχοίμεθᾰ,ψῡ́χοισθε,ψῡ́χοιντο,
imperative,,ψῡ́χου,ψῡχέσθω,ψῡ́χεσθον,ψῡχέσθων,,ψῡ́χεσθε,ψῡχέσθων,
,active,middle/passive,,,,,,,
infinitive,ψῡ́χειν,ψῡ́χεσθαι,,,,,,,
participle,m,ψῡ́χων,ψῡχόμενος,,,,,,
f,ψῡ́χουσᾰ,ψῡχομένη,,,,,,,
n,ψῦχον,ψῡχόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἔψῡχον,ἔψῡχες,ἔψῡχε(ν),ἐψῡ́χετον,ἐψῡχέτην,ἐψῡ́χομεν,ἐψῡ́χετε,ἔψῡχον
middle/passive,indicative,ἐψῡχόμην,ἐψῡ́χου,ἐψῡ́χετο,ἐψῡ́χεσθον,ἐψῡχέσθην,ἐψῡχόμεθᾰ,ἐψῡ́χεσθε,ἐψῡ́χοντο
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
