0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
present,first,second,third,second,third,first,second,third,
active,indicative,ἀποκεφαλίζω,ἀποκεφαλίζεις,ἀποκεφαλίζει,ἀποκεφαλίζετον,ἀποκεφαλίζετον,ἀποκεφαλίζομεν,ἀποκεφαλίζετε,ἀποκεφαλίζουσῐ(ν)
subjunctive,ἀποκεφαλίζω,ἀποκεφαλίζῃς,ἀποκεφαλίζῃ,ἀποκεφαλίζητον,ἀποκεφαλίζητον,ἀποκεφαλίζωμεν,ἀποκεφαλίζητε,ἀποκεφαλίζωσῐ(ν),
optative,ἀποκεφαλίζοιμῐ,ἀποκεφαλίζοις,ἀποκεφαλίζοι,ἀποκεφαλίζοιτον,ἀποκεφαλιζοίτην,ἀποκεφαλίζοιμεν,ἀποκεφαλίζοιτε,ἀποκεφαλίζοιεν,
imperative,,ἀποκεφαλῖζε,ἀποκεφαλιζέτω,ἀποκεφαλίζετον,ἀποκεφαλιζέτων,,ἀποκεφαλίζετε,ἀποκεφαλιζόντων,
middle/ passive,indicative,ἀποκεφαλίζομαι,ἀποκεφαλίζει/ἀποκεφαλίζῃ,ἀποκεφαλίζεται,ἀποκεφαλίζεσθον,ἀποκεφαλίζεσθον,ἀποκεφαλιζόμεθᾰ,ἀποκεφαλίζεσθε,ἀποκεφαλίζονται
subjunctive,ἀποκεφαλίζωμαι,ἀποκεφαλίζῃ,ἀποκεφαλίζηται,ἀποκεφαλίζησθον,ἀποκεφαλίζησθον,ἀποκεφαλιζώμεθᾰ,ἀποκεφαλίζησθε,ἀποκεφαλίζωνται,
optative,ἀποκεφαλιζοίμην,ἀποκεφαλίζοιο,ἀποκεφαλίζοιτο,ἀποκεφαλίζοισθον,ἀποκεφαλιζοίσθην,ἀποκεφαλιζοίμεθᾰ,ἀποκεφαλίζοισθε,ἀποκεφαλίζοιντο,
imperative,,ἀποκεφαλίζου,ἀποκεφαλιζέσθω,ἀποκεφαλίζεσθον,ἀποκεφαλιζέσθων,,ἀποκεφαλίζεσθε,ἀποκεφαλιζέσθων,
,active,middle/passive,,,,,,,
infinitive,ἀποκεφαλίζειν,ἀποκεφαλίζεσθαι,,,,,,,
participle,"ἀποκεφαλίζων , ἀποκεφαλίζουσᾰ , ἀποκεφαλῖζον","ἀποκεφαλιζόμενος , ἀποκεφαλιζομένη , ἀποκεφαλιζόμενον",,,,,,,
number,singular,dual,plural,,,,,,
imperfect,first,second,third,second,third,first,second,third,
active,indicative,ἀπεκεφάλιζον,ἀπεκεφάλιζες,ἀπεκεφάλιζε,ἀπεκεφαλίζετον,ἀπεκεφαλιζέτην,ἀπεκεφαλίζομεν,ἀπεκεφαλίζετε,ἀπεκεφάλιζον
middle/passive,ἀπεκεφαλιζόμην,ἀπεκεφαλίζου,ἀπεκεφαλίζετο,ἀπεκεφαλίζεσθον,ἀπεκεφαλιζέσθην,ἀπεκεφαλιζόμεθᾰ,ἀπεκεφαλίζεσθε,ἀπεκεφαλίζοντο,
number,singular,dual,plural,,,,,,
future,first,second,third,second,third,first,second,third,
active,indicative,ἀποκεφαλίσω,ἀποκεφαλίσεις,ἀποκεφαλίσει,ἀποκεφαλίσετον,ἀποκεφαλίσετον,ἀποκεφαλίσομεν,ἀποκεφαλίσετε,ἀποκεφαλίσουσῐ(ν)
optative,ἀποκεφαλίσοιμῐ,ἀποκεφαλίσοις,ἀποκεφαλίσοι,ἀποκεφαλίσοιτον,ἀποκεφαλισοίτην,ἀποκεφαλίσοιμεν,ἀποκεφαλίσοιτε,ἀποκεφαλίσοιεν,
middle,indicative,ἀποκεφαλίσομαι,ἀποκεφαλίσει/ἀποκεφαλίσῃ,ἀποκεφαλίσεται,ἀποκεφαλίσεσθον,ἀποκεφαλίσεσθον,ἀποκεφαλισόμεθᾰ,ἀποκεφαλίσεσθε,ἀποκεφαλίσονται
optative,ἀποκεφαλισοίμην,ἀποκεφαλίσοιο,ἀποκεφαλίσοιτο,ἀποκεφαλίσοισθον,ἀποκεφαλισοίσθην,ἀποκεφαλισοίμεθᾰ,ἀποκεφαλίσοισθε,ἀποκεφαλίσοιντο,
,active,middle,,,,,,,
infinitive,ἀποκεφαλίσειν,ἀποκεφαλίσεσθαι,,,,,,,
participle,"ἀποκεφαλίσων , ἀποκεφαλίσουσᾰ , ἀποκεφαλῖσον","ἀποκεφαλισόμενος , ἀποκεφαλισομένη , ἀποκεφαλισόμενον",,,,,,,
number,singular,dual,plural,,,,,,
future,first,second,third,second,third,first,second,third,
active,indicative,ἀποκεφαλιῶ/ἀποκεφαλιέω,ἀποκεφαλιεῖς,ἀποκεφαλιεῖ,ἀποκεφαλιεῖτον,ἀποκεφαλιεῖτον,ἀποκεφαλιοῦμεν,ἀποκεφαλιεῖτε,ἀποκεφαλιοῦσῐ(ν)
