0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
middle/passive,indicative,ὀρχέομαι,"ὀρχέῃ,ὀρχέει",ὀρχέεται,ὀρχέεσθον,ὀρχέεσθον,ὀρχεόμεθᾰ,ὀρχέεσθε,ὀρχέονται
subjunctive,ὀρχέωμαι,ὀρχέῃ,ὀρχέηται,ὀρχέησθον,ὀρχέησθον,ὀρχεώμεθᾰ,ὀρχέησθε,ὀρχέωνται,
optative,ὀρχεοίμην,ὀρχέοιο,ὀρχέοιτο,ὀρχέοισθον,ὀρχεοίσθην,ὀρχεοίμεθᾰ,ὀρχέοισθε,ὀρχέοιντο,
imperative,,ὀρχέου,ὀρχεέσθω,ὀρχέεσθον,ὀρχεέσθων,,ὀρχέεσθε,ὀρχεέσθων,
,,middle/passive,,,,,,,
infinitive,,ὀρχέεσθαι,,,,,,,
participle,m,,ὀρχεόμενος,,,,,,
f,,ὀρχεομένη,,,,,,,
n,,ὀρχεόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
middle/passive,indicative,ὀρχοῦμαι,"ὀρχεῖ,ὀρχῇ",ὀρχεῖται,ὀρχεῖσθον,ὀρχεῖσθον,ὀρχούμεθᾰ,ὀρχεῖσθε,ὀρχοῦνται
subjunctive,ὀρχῶμαι,ὀρχῇ,ὀρχῆται,ὀρχῆσθον,ὀρχῆσθον,ὀρχώμεθᾰ,ὀρχῆσθε,ὀρχῶνται,
optative,ὀρχοίμην,ὀρχοῖο,ὀρχοῖτο,ὀρχοῖσθον,ὀρχοίσθην,ὀρχοίμεθᾰ,ὀρχοῖσθε,ὀρχοῖντο,
imperative,,ὀρχοῦ,ὀρχείσθω,ὀρχεῖσθον,ὀρχείσθων,,ὀρχεῖσθε,ὀρχείσθων,
,,middle/passive,,,,,,,
infinitive,,ὀρχεῖσθαι,,,,,,,
participle,m,,ὀρχούμενος,,,,,,
f,,ὀρχουμένη,,,,,,,
n,,ὀρχούμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
middle/passive,indicative,ὠρχεόμην,ὠρχέου,ὠρχέετο,ὠρχέεσθον,ὠρχεέσθην,ὠρχεόμεθᾰ,ὠρχέεσθε,ὠρχέοντο
