0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ῥήγνῡμῐ,ῥήγνῡς,ῥήγνῡσῐ(ν),ῥήγνῠτον,ῥήγνῠτον,ῥήγνῠμεν,ῥήγνῠτε,ῥηγνῠ́ᾱσῐ(ν)
subjunctive,ῥηγνῠ́ω,ῥηγνῠ́ῃς,ῥηγνῠ́ῃ,ῥηγνῠ́ητον,ῥηγνῠ́ητον,ῥηγνῠ́ωμεν,ῥηγνῠ́ητε,ῥηγνῠ́ωσῐ(ν),
optative,ῥηγνῠ́οιμῐ,ῥηγνῠ́οις,ῥηγνῠ́οι,ῥηγνῠ́οιτον,ῥηγνῠοίτην,ῥηγνῠ́οιμεν,ῥηγνῠ́οιτε,ῥηγνῠ́οιεν,
imperative,,ῥήγνῡ,ῥηγνῠ́τω,ῥήγνῠτον,ῥηγνῠ́των,,ῥήγνῠτε,ῥηγνῠ́ντων,
middle/passive,indicative,ῥήγνῠμαι,ῥήγνῠσαι,ῥήγνῠται,ῥήγνῠσθον,ῥήγνῠσθον,ῥηγνῠ́μεθα,ῥήγνῠσθε,ῥήγνῠνται
subjunctive,ῥηγνῠ́ωμαι,ῥηγνῠ́ῃ,ῥηγνῠ́ηται,ῥηγνῠ́ησθον,ῥηγνῠ́ησθον,ῥηγνῠώμεθᾰ,ῥηγνῠ́ησθε,ῥηγνῠ́ωνται,
optative,ῥηγνῠοίμην,ῥηγνῠ́οιο,ῥηγνῠ́οιτο,ῥηγνῠ́οισθον,ῥηγνῠοίσθην,ῥηγνῠοίμεθᾰ,ῥηγνῠ́οισθε,ῥηγνῠ́οιντο,
imperative,,ῥήγνῠσο,ῥηγνῠ́σθω,ῥήγνῠσθον,ῥηγνῠ́σθων,,ῥήγνῠσθε,ῥηγνῠ́σθων,
,active,middle/passive,,,,,,,
infinitive,ῥηγνῠ́ναι,ῥήγνῠσθαι,,,,,,,
participle,m,ῥηγνῡ́ς,ῥηγνῠ́μενος,,,,,,
f,ῥηγνῦσᾰ,ῥηγνῠμένη,,,,,,,
n,ῥηγνῠ́ν,ῥηγνῠ́μενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ῥηγύω,ῥηγύεις,ῥηγύει,ῥηγύετον,ῥηγύετον,ῥηγύομεν,ῥηγύετε,ῥηγύουσῐ(ν)
