0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
middle/passive,indicative,ῥῡ́ομαι,ῥῡ́εαι,ῥῡ́εται,ῥῡ́εσθον,ῥῡ́εσθον,ῥῡόμε(σ)θᾰ,ῥῡ́εσθε,ῥῡ́ονται
subjunctive,ῥῡ́ωμαι,ῥῡ́ηαι,ῥῡ́ηται,ῥῡ́ησθον,ῥῡ́ησθον,ῥῡώμε(σ)θᾰ,ῥῡ́ησθε,ῥῡ́ωνται,
optative,ῥῡοίμην,ῥῡ́οιο,ῥῡ́οιτο,ῥῡ́οισθον,ῥῡοίσθην,ῥῡοίμε(σ)θᾰ,ῥῡ́οισθε,ῥῡοίᾰτο,
imperative,,ῥῡ́εο,ῥῡέσθω,ῥῡ́εσθον,ῥῡέσθων,,ῥῡ́εσθε,ῥῡέσθων,
,,middle/passive,,,,,,,
infinitive,,ῥῡ́εσθαι,,,,,,,
participle,m,,ῥῡόμενος,,,,,,
f,,ῥῡομένη,,,,,,,
n,,ῥῡόμενον,,,,,,,
Notes:,"Dialects other than Attic are not well attested. Some forms are based on conjecture. Use with caution. For more details, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
middle/passive,indicative,ῥῠ́ομαι,ῥῠ́εαι,ῥῠ́εται,ῥῠ́εσθον,ῥῠ́εσθον,ῥῠόμε(σ)θᾰ,ῥῠ́εσθε,ῥῠ́ονται
subjunctive,ῥῠ́ωμαι,ῥῠ́ηαι,ῥῠ́ηται,ῥῠ́ησθον,ῥῠ́ησθον,ῥῠώμε(σ)θᾰ,ῥῠ́ησθε,ῥῠ́ωνται,
optative,ῥῠοίμην,ῥῠ́οιο,ῥῠ́οιτο,ῥῠ́οισθον,ῥῠοίσθην,ῥῠοίμε(σ)θᾰ,ῥῠ́οισθε,ῥῠοίᾰτο,
imperative,,ῥῠ́εο,ῥῠέσθω,ῥῠ́εσθον,ῥῠέσθων,,ῥῠ́εσθε,ῥῠέσθων,
,,middle/passive,,,,,,,
infinitive,,ῥῠ́εσθαι,,,,,,,
participle,m,,ῥῠόμενος,,,,,,
f,,ῥῠομένη,,,,,,,
n,,ῥῠόμενον,,,,,,,
Notes:,"Dialects other than Attic are not well attested. Some forms are based on conjecture. Use with caution. For more details, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
