0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ῥοφέω,ῥοφέεις,ῥοφέει,ῥοφέετον,ῥοφέετον,ῥοφέομεν,ῥοφέετε,ῥοφέουσῐ(ν)
subjunctive,ῥοφέω,ῥοφέῃς,ῥοφέῃ,ῥοφέητον,ῥοφέητον,ῥοφέωμεν,ῥοφέητε,ῥοφέωσῐ(ν),
optative,ῥοφέοιμῐ,ῥοφέοις,ῥοφέοι,ῥοφέοιτον,ῥοφεοίτην,ῥοφέοιμεν,ῥοφέοιτε,ῥοφέοιεν,
imperative,,ῥόφεε,ῥοφεέτω,ῥοφέετον,ῥοφεέτων,,ῥοφέετε,ῥοφεόντων,
middle/passive,indicative,ῥοφέομαι,"ῥοφέῃ,ῥοφέει",ῥοφέεται,ῥοφέεσθον,ῥοφέεσθον,ῥοφεόμεθᾰ,ῥοφέεσθε,ῥοφέονται
subjunctive,ῥοφέωμαι,ῥοφέῃ,ῥοφέηται,ῥοφέησθον,ῥοφέησθον,ῥοφεώμεθᾰ,ῥοφέησθε,ῥοφέωνται,
optative,ῥοφεοίμην,ῥοφέοιο,ῥοφέοιτο,ῥοφέοισθον,ῥοφεοίσθην,ῥοφεοίμεθᾰ,ῥοφέοισθε,ῥοφέοιντο,
imperative,,ῥοφέου,ῥοφεέσθω,ῥοφέεσθον,ῥοφεέσθων,,ῥοφέεσθε,ῥοφεέσθων,
,active,middle/passive,,,,,,,
infinitive,ῥοφέειν,ῥοφέεσθαι,,,,,,,
participle,m,ῥοφέων,ῥοφεόμενος,,,,,,
f,ῥοφέουσᾰ,ῥοφεομένη,,,,,,,
n,ῥοφέον,ῥοφεόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ῥοφῶ,ῥοφεῖς,ῥοφεῖ,ῥοφεῖτον,ῥοφεῖτον,ῥοφοῦμεν,ῥοφεῖτε,ῥοφοῦσῐ(ν)
subjunctive,ῥοφῶ,ῥοφῇς,ῥοφῇ,ῥοφῆτον,ῥοφῆτον,ῥοφῶμεν,ῥοφῆτε,ῥοφῶσῐ(ν),
