0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ᾰ̓νᾰλᾰμβᾰ́νω,ᾰ̓νᾰλᾰμβᾰ́νεις,ᾰ̓νᾰλᾰμβᾰ́νει,ᾰ̓νᾰλᾰμβᾰ́νετον,ᾰ̓νᾰλᾰμβᾰ́νετον,ᾰ̓νᾰλᾰμβᾰ́νομεν,ᾰ̓νᾰλᾰμβᾰ́νετε,ᾰ̓νᾰλᾰμβᾰ́νουσῐ(ν)
subjunctive,ᾰ̓νᾰλᾰμβᾰ́νω,ᾰ̓νᾰλᾰμβᾰ́νῃς,ᾰ̓νᾰλᾰμβᾰ́νῃ,ᾰ̓νᾰλᾰμβᾰ́νητον,ᾰ̓νᾰλᾰμβᾰ́νητον,ᾰ̓νᾰλᾰμβᾰ́νωμεν,ᾰ̓νᾰλᾰμβᾰ́νητε,ᾰ̓νᾰλᾰμβᾰ́νωσῐ(ν),
optative,ᾰ̓νᾰλᾰμβᾰ́νοιμῐ,ᾰ̓νᾰλᾰμβᾰ́νοις,ᾰ̓νᾰλᾰμβᾰ́νοι,ᾰ̓νᾰλᾰμβᾰ́νοιτον,ᾰ̓νᾰλᾰμβᾰνοίτην,ᾰ̓νᾰλᾰμβᾰ́νοιμεν,ᾰ̓νᾰλᾰμβᾰ́νοιτε,ᾰ̓νᾰλᾰμβᾰ́νοιεν,
imperative,,ᾰ̓νᾰλᾰ́μβᾰνε,ᾰ̓νᾰλᾰμβᾰνέτω,ᾰ̓νᾰλᾰμβᾰ́νετον,ᾰ̓νᾰλᾰμβᾰνέτων,,ᾰ̓νᾰλᾰμβᾰ́νετε,ᾰ̓νᾰλᾰμβᾰνόντων,
,active,,,,,,,,
infinitive,ᾰ̓νᾰλᾰμβᾰ́νειν,,,,,,,,
participle,m,ᾰ̓νᾰλᾰμβᾰ́νων,,,,,,,
f,ᾰ̓νᾰλᾰμβᾰ́νουσᾰ,,,,,,,,
n,ᾰ̓νᾰλᾰμβᾰ́νον,,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ᾰ̓νελᾰ́μβᾰνον,ᾰ̓νελᾰ́μβᾰνες,ᾰ̓νελᾰ́μβᾰνε(ν),ᾰ̓νελᾰμβᾰ́νετον,ᾰ̓νελᾰμβᾰνέτην,ᾰ̓νελᾰμβᾰ́νομεν,ᾰ̓νελᾰμβᾰ́νετε,ᾰ̓νελᾰ́μβᾰνον
