0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ὀφείλω,ὀφείλεις,ὀφείλει,ὀφείλετον,ὀφείλετον,ὀφείλομεν,ὀφείλετε,ὀφείλουσῐ(ν)
subjunctive,ὀφείλω,ὀφείλῃς,ὀφείλῃ,ὀφείλητον,ὀφείλητον,ὀφείλωμεν,ὀφείλητε,ὀφείλωσῐ(ν),
optative,ὀφείλοιμῐ,ὀφείλοις,ὀφείλοι,ὀφείλοιτον,ὀφειλοίτην,ὀφείλοιμεν,ὀφείλοιτε,ὀφείλοιεν,
imperative,,ὄφειλε,ὀφειλέτω,ὀφείλετον,ὀφειλέτων,,ὀφείλετε,ὀφειλόντων,
middle/passive,indicative,ὀφείλομαι,"ὀφείλῃ,ὀφείλει",ὀφείλεται,ὀφείλεσθον,ὀφείλεσθον,ὀφειλόμεθᾰ,ὀφείλεσθε,ὀφείλονται
subjunctive,ὀφείλωμαι,ὀφείλῃ,ὀφείληται,ὀφείλησθον,ὀφείλησθον,ὀφειλώμεθᾰ,ὀφείλησθε,ὀφείλωνται,
optative,ὀφειλοίμην,ὀφείλοιο,ὀφείλοιτο,ὀφείλοισθον,ὀφειλοίσθην,ὀφειλοίμεθᾰ,ὀφείλοισθε,ὀφείλοιντο,
imperative,,ὀφείλου,ὀφειλέσθω,ὀφείλεσθον,ὀφειλέσθων,,ὀφείλεσθε,ὀφειλέσθων,
,active,middle/passive,,,,,,,
infinitive,ὀφείλειν,ὀφείλεσθαι,,,,,,,
participle,m,ὀφείλων,ὀφειλόμενος,,,,,,
f,ὀφείλουσᾰ,ὀφειλομένη,,,,,,,
n,ὀφεῖλον,ὀφειλόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ὀφέλλω,ὀφέλλεις,ὀφέλλει,ὀφέλλετον,ὀφέλλετον,ὀφέλλομεν,ὀφέλλετε,ὀφέλλουσῐ(ν)
subjunctive,ὀφέλλω,ὀφέλλῃς,ὀφέλλῃ,ὀφέλλητον,ὀφέλλητον,ὀφέλλωμεν,ὀφέλλητε,ὀφέλλωσῐ(ν),
optative,ὀφέλλοιμῐ,ὀφέλλοις,ὀφέλλοι,ὀφέλλοιτον,ὀφελλοίτην,ὀφέλλοιμεν,ὀφέλλοιτε,ὀφέλλοιεν,
imperative,,ὄφελλε,ὀφελλέτω,ὀφέλλετον,ὀφελλέτων,,ὀφέλλετε,ὀφελλόντων,
