0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ᾰ̓́ημῐ,,ᾰ̓́ησῐ(ν),ᾰ̓́ητον,ᾰ̓́ητον,,,ᾰ̓́εισῐ(ν)
subjunctive,,,,,,,,,
optative,,,,,,,,,
imperative,,,ᾰ̓ήτω,,,,,,
middle/passive,indicative,,,ᾰ̓́ηται,,,,,
subjunctive,,,,,,,,,
optative,,,,,,,,,
imperative,,,,,,,,,
,active,middle/passive,,,,,,,
infinitive,ᾰ̓ῆναι,,,,,,,,
participle,m,ᾰ̓είς,ᾰ̓ήμενος,,,,,,
f,ᾰ̓εῖσᾰ,ᾰ̓ημένη,,,,,,,
n,ᾰ̓έν,ᾰ̓ήμενον,,,,,,,
Notes:,"Dialects other than Attic are not well attested. Some forms are based on conjecture. Use with caution. For more details, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,,,ᾰ̓́η,,,,,
middle/passive,indicative,,,ᾰ̓́ητο,,,,,
Notes:,"Dialects other than Attic are not well attested. Some forms are based on conjecture. Use with caution. For more details, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
ἀκρᾱής ‎(akrāḗs)  ἀλιᾱής ‎(aliāḗs)  δῐάημῐ ‎(diáēmi)  δῠσᾱής ‎(dusāḗs),,εὐᾱής ‎(euāḗs)  ζᾱής ‎(zāḗs)  πολῠᾱής ‎(poluāḗs)  ὑπερᾱής ‎(huperāḗs),,,,,,,
ἄελλᾰ ‎(áella)  ἄημᾰ ‎(áēma)  ἀήρ ‎(aḗr)  ἄησῐς ‎(áēsis)  ἀήσῠρος ‎(aḗsuros),,ἀητέομαι ‎(aētéomai)  ἀήτη ‎(aḗtē)  ἀήτης ‎(aḗtēs)  ἀΐσθω ‎(aḯsthō)  ἀϋτμή ‎(aütmḗ),,,,,,,
