0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,σημαίνω,σημαίνεις,σημαίνει,σημαίνετον,σημαίνετον,σημαίνομεν,σημαίνετε,σημαίνουσῐ(ν)
subjunctive,σημαίνω,σημαίνῃς,σημαίνῃ,σημαίνητον,σημαίνητον,σημαίνωμεν,σημαίνητε,σημαίνωσῐ(ν),
optative,σημαίνοιμῐ,σημαίνοις,σημαίνοι,σημαίνοιτον,σημαινοίτην,σημαίνοιμεν,σημαίνοιτε,σημαίνοιεν,
imperative,,σήμαινε,σημαινέτω,σημαίνετον,σημαινέτων,,σημαίνετε,σημαινόντων,
middle/passive,indicative,σημαίνομαι,"σημαίνῃ,σημαίνει",σημαίνεται,σημαίνεσθον,σημαίνεσθον,σημαινόμεθᾰ,σημαίνεσθε,σημαίνονται
subjunctive,σημαίνωμαι,σημαίνῃ,σημαίνηται,σημαίνησθον,σημαίνησθον,σημαινώμεθᾰ,σημαίνησθε,σημαίνωνται,
optative,σημαινοίμην,σημαίνοιο,σημαίνοιτο,σημαίνοισθον,σημαινοίσθην,σημαινοίμεθᾰ,σημαίνοισθε,σημαίνοιντο,
imperative,,σημαίνου,σημαινέσθω,σημαίνεσθον,σημαινέσθων,,σημαίνεσθε,σημαινέσθων,
,active,middle/passive,,,,,,,
infinitive,σημαίνειν,σημαίνεσθαι,,,,,,,
participle,m,σημαίνων,σημαινόμενος,,,,,,
f,σημαίνουσᾰ,σημαινομένη,,,,,,,
n,σημαῖνον,σημαινόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἐσήμαινον,ἐσήμαινες,ἐσήμαινε(ν),ἐσημαίνετον,ἐσημαινέτην,ἐσημαίνομεν,ἐσημαίνετε,ἐσήμαινον
middle/passive,indicative,ἐσημαινόμην,ἐσημαίνου,ἐσημαίνετο,ἐσημαίνεσθον,ἐσημαινέσθην,ἐσημαινόμεθᾰ,ἐσημαίνεσθε,ἐσημαίνοντο
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,σημαίνεσκον,σημαίνεσκες,σημαίνεσκε(ν),σημαινέσκετον,σημαινεσκέτην,σημαινέσκομεν,σημαινέσκετε,σημαίνεσκον
