0,1,2,3,4,5,6,7
infinitive,anar,,,,,,
present participle,anant,,,,,,
past participle,,masculine,feminine,,,,
singular,anat,anada,,,,,
plural,anats,anades,,,,,
person,singular,plural,,,,,
first,second,third,first,second,third,,
indicative,,jo,tu,ell/ellavostè,nosaltresnós,vosaltresvós,ells/ellesvostès
present,vaig,vas,va,anem,aneu,van,
imperfect,anava,anaves,anava,anàvem,anàveu,anaven,
future,aniré,aniràs,anirà,anirem,anireu,aniran,
preterite,aní,anares,anà,anàrem,anàreu,anaren,
conditional,aniria,aniries,aniria,aniríem,aniríeu,anirien,
subjunctive,,jo,tu,ell/ellavostè,nosaltresnós,vosaltresvós,ells/ellesvostès
present,vagi,vagis,vagi,anem,aneu,vagin,
imperfect,anés,anessis,anés,anéssim,anéssiu,anessin,
imperative,—,tu,vostè,nosaltres,vosaltresvós,vostès,
—,vés,vagi,anem,aneu,vagin,,
person,singular,plural,,,,,
first,second,third,first,second,third,,
indicative,jo,tu,ell/ellavostè,nosaltresnós,vosaltresvós,ells/ellesvostès,
vaig,vasvares,va,vamvàrem,vauvàreu,vanvaren,,
subjunctive,jo,tu,ell/ellavostè,nosaltresnós,vosaltresvós,ells/ellesvostès,
vagi,vagis,vagi,vàgim,vàgiu,vagin,,
person,singular,plural,,,,,
first,second,third,first,second,third,,
indicative,jo,tu,ell/ellavostè,nosaltresnós,vosaltresvós,ells/ellesvostès,
vaig,vasvares,va,vamvàrem,vauvàreu,vanvaren,,
subjunctive,jo,tu,ell/ellavostè,nosaltresnós,vosaltresvós,ells/ellesvostès,
vaja,vages,vaja,vàgem,vàgeu,vagen,,
